,from_node,to_node,edge_tt,edge_var,distance
0,14,15,4.1,0.544,50.99
1,16,17,8.6,0.267,101.05
2,42,43,6.4,0.3,42.99
3,44,45,3.0,0.0,18.6
4,94,95,5.0,32.0,13.91
5,98,99,8.5,0.286,128.51
6,104,105,1.286,0.238,22.63
7,108,109,10.625,83.411,30.71
8,110,111,8.0,4.667,100.46
9,112,113,4.5,0.333,62.66
10,130,131,36.0,0.0,183.52
11,160,161,3.667,0.333,80.97
12,162,163,13.0,1.0,250.33
13,200,201,7.667,0.333,159.67
14,202,203,10.0,0.0,77.67
15,206,207,7.0,37.0,56.26
16,214,215,20.0,0.0,96.05
17,224,225,5.0,0.0,36.69
18,228,229,4.333,0.333,21.62
19,232,233,6.0,0.0,30.91
20,264,265,14.667,30.333,6.31
21,266,267,3.0,0.0,4.23
22,332,333,10.077,4.244,133.91
23,418,419,28.0,0.0,125.95
24,494,495,3.5,0.5,54.03
25,496,497,2.0,0.0,48.35
26,498,499,6.0,0.0,126.35
27,502,503,5.5,0.5,60.86
28,506,507,238.25,1278.917,1088.11
29,538,539,4.0,0.0,19.91
30,570,571,20.0,0.0,95.94
31,592,593,7.5,0.333,157.69
32,628,629,6.5,0.5,85.11
33,630,631,1.5,0.3,10.81
34,638,639,165.5,60.5,689.29
35,644,645,28.0,0.0,114.83
36,658,659,26.0,0.0,105.41
37,660,661,4.0,0.0,17.58
38,666,667,7.625,0.554,110.74
39,680,681,15.0,0.0,69.2
40,722,723,183.0,18.0,866.53
41,726,727,55.667,8.333,252.87
42,728,729,18.5,0.7,85.98
43,736,737,32.0,0.0,156.67
44,738,739,6.889,0.34,99.76
45,740,741,2.0,0.133,25.29
46,742,743,20.188,234.163,39.07
47,748,749,14.846,2.808,186.97
48,750,751,5.154,0.308,62.58
49,790,791,2.0,0.0,9.04
50,852,853,6.0,0.0,30.46
51,870,871,9.0,0.0,67.04
52,872,873,2.0,0.0,22.1
53,874,875,2.0,0.0,9.37
54,876,877,8.0,0.0,69.18
55,880,881,3.895,0.099,47.81
56,1048,1049,1.333,0.333,17.09
57,1050,1051,1.333,0.333,17.3
58,1052,1053,3.25,0.25,35.82
59,1054,1055,2.667,0.333,29.69
60,1056,1057,8.0,31.0,22.2
61,1076,1077,18.0,0.0,72.11
62,1166,1167,9.0,1.0,45.02
63,1202,1203,23.0,0.0,108.53
64,1204,1205,37.0,98.0,75.27
65,1216,1217,5.2,21.886,50.47
66,1218,1219,15.333,126.238,29.15
67,1220,1221,2.267,0.21,31.44
