,from_node,to_node,edge_tt,edge_var,distance
0,14,15,4.673,4.185,50.99
1,16,17,8.481,0.647,101.05
2,40,41,9.0,2.0,41.93
3,42,43,5.786,0.643,42.99
4,44,45,3.875,6.125,18.6
5,90,91,81.0,0.0,177.86
6,94,95,4.312,20.496,13.91
7,98,99,8.185,1.328,128.51
8,104,105,1.122,0.11,22.63
9,108,109,15.745,134.933,30.71
10,110,111,9.938,9.396,100.46
11,112,113,4.938,0.596,62.66
12,114,115,17.483,115.044,40.52
13,118,119,1.556,0.256,19.0
14,120,121,3.0,0.231,21.47
15,122,123,5.074,1.379,58.42
16,124,125,2.593,0.251,31.48
17,126,127,4.63,0.396,54.49
18,142,143,7.0,0.0,36.62
19,156,157,5.0,0.0,25.74
20,160,161,4.609,0.613,80.97
21,162,163,13.842,1.363,250.33
22,172,173,7.0,0.0,90.82
23,174,175,6.0,0.0,85.57
24,176,177,9.6,3.3,71.63
25,178,179,2.0,0.0,5.18
26,180,181,8.0,0.0,19.08
27,182,183,8.5,4.5,19.19
28,194,195,6.0,0.0,38.67
29,196,197,1.4,0.3,9.98
30,200,201,7.469,0.386,159.67
31,202,203,10.2,0.7,77.67
32,206,207,14.286,29.912,56.26
33,210,211,45.0,0.0,87.48
34,224,225,5.6,0.3,36.69
35,226,227,18.0,0.0,90.42
36,228,229,4.4,0.3,21.62
37,230,231,1.2,0.2,6.4
38,232,233,5.667,0.333,30.91
39,260,261,23.0,882.0,28.02
40,262,263,37.0,0.0,97.68
41,264,265,12.121,164.172,6.31
42,266,267,2.5,0.5,4.23
43,332,333,11.561,10.126,133.91
44,338,339,53.5,12.5,268.44
45,360,361,3.0,2.0,41.81
46,362,363,2.0,0.0,21.87
47,374,375,17.0,0.0,88.29
48,378,379,3.0,0.0,12.65
49,382,383,3.0,0.0,15.08
50,388,389,2.0,0.0,12.61
51,392,393,2.0,0.0,12.57
52,398,399,3.0,0.0,12.15
53,402,403,14.0,8.0,170.52
54,404,405,23.5,24.5,281.09
55,406,407,33.5,60.5,416.58
56,408,409,16.0,8.0,182.01
57,418,419,24.0,0.0,125.95
58,432,433,9.667,1.467,124.22
59,440,441,1.333,0.333,10.56
60,462,463,20.5,4.5,106.27
61,466,467,87.0,0.0,460.6
62,468,469,21.0,0.0,115.47
63,480,481,58.0,0.0,327.89
64,486,487,8.0,0.0,33.14
65,494,495,3.5,1.182,54.03
66,496,497,2.417,0.265,48.35
67,498,499,6.083,0.811,126.35
68,500,501,1.333,0.424,20.69
69,502,503,5.1,0.1,60.86
70,506,507,253.0,0.0,1088.11
71,558,559,8.0,1.0,36.12
72,568,569,15.0,3.0,111.17
