,from_node,to_node,veh_spec_mean,veh_spec_var,distance,edge_tt,edge_var
0,6,7,5.492502627804813,0.0,3.01,0.548,0.0
1,14,15,13.17669511953347,2.3684119532788577,50.99,3.922,0.204
2,16,17,11.829157645621535,1.2407082566807859,101.05,8.618,0.647
3,20,21,4.930576418884635,0.0,3.7,0.75,0.0
4,38,39,5.13980616586495,0.0,9.08,1.767,0.0
5,42,43,7.3301196955539485,4.576794694510863e-06,42.99,5.865,0.0
6,44,45,6.994130774922412,0.10455201087457014,18.6,2.665,0.015
7,82,83,8.868820648117696,0.0,48.69,5.49,0.0
8,94,95,8.054316723230386,22.524044338997765,13.91,2.327,1.036
9,98,99,15.717528821693481,4.077821197951431,128.51,8.311,1.103
10,104,105,20.04819605022182,4.29724180081814,22.63,1.141,0.014
11,106,107,15.994838296145833,2.116373953879618,11.41,0.719,0.004
12,108,109,5.465443959096099,23.71566995339615,30.71,10.08,25.066
13,110,111,11.618910138692563,13.016434178171837,100.46,9.48,7.208
14,112,113,13.21683608410287,2.7311269598503407,62.66,4.815,0.351
15,114,115,9.150661692396072,24.156959285351686,40.52,5.706,5.657
16,116,117,12.789288464749662,0.865995919602691,9.82,0.772,0.003
17,118,119,11.252267303057513,1.2892381021593327,19.0,1.706,0.029
18,120,121,9.181810291412042,1.1577699379128519,21.47,2.37,0.075
19,122,123,13.351084013424021,1.325355842636451,58.42,4.408,0.142
20,124,125,13.5119513150442,1.0798579870685396,31.48,2.344,0.032
21,126,127,13.343292069931731,1.1328123398100094,54.49,4.11,0.106
22,150,151,8.318889795532883,0.0,28.86,3.469,0.0
23,156,157,5.9951884979006005,0.0,25.74,4.293,0.0
24,160,161,21.25637136895844,1.7942047079076258,80.97,3.824,0.058
25,162,163,18.783951440234162,0.6121080767171733,250.33,13.35,0.308
26,178,179,2.6476735948332477,0.0,5.18,1.956,0.0
27,180,181,2.2512185859677967,0.0,19.08,8.475,0.0
28,182,183,2.113358675236399,0.0,19.19,9.08,0.0
29,200,201,20.94327681658381,3.29431044842746,159.67,7.681,0.437
30,202,203,6.850030848058556,0.0,77.67,11.339,0.0
31,206,207,7.442513340529946,12.311236146952968,56.26,9.239,12.701
32,228,229,4.595413688950021,0.0,21.62,4.705,0.0
33,232,233,5.555872903806747,0.0,30.91,5.563,0.0
34,264,265,5.788489280978245,34.55854006777866,6.31,2.214,1.226
35,266,267,2.3967077954862432,0.0,4.23,1.765,0.0
36,286,287,6.669083820051217,0.01949777818291368,72.84,10.927,0.052
37,298,299,7.662853072746913,0.5476225049967577,11.25,1.482,0.02
38,300,301,7.7809344938027625,0.06434993467414882,102.96,13.246,0.186
39,302,303,7.918921249080068,0.705085524147751,19.16,2.447,0.066
40,304,305,7.489203420696244,0.3085535843919754,20.18,2.709,0.04
41,306,307,7.821278999320743,0.5275204324933596,36.83,4.75,0.191
42,308,309,7.880526031456352,0.07254235519991055,4.27,0.542,0.0
43,310,311,7.9400219303513175,0.4618146054806662,9.19,1.166,0.01
44,312,313,7.716172600608948,0.3473349225598158,46.08,6.007,0.208
45,332,333,13.05183870311155,2.499384454982358,133.91,10.41,1.544
46,334,335,12.625249653575516,0.5762855238983489,4.02,0.32,0.0
47,360,361,12.198946071240323,0.0,41.81,3.427,0.0
48,362,363,12.261561803960909,0.0,21.87,1.784,0.0
49,366,367,4.842128767151907,0.0,5.16,1.066,0.0
50,368,369,5.27521807087001,0.0,31.8,6.028,0.0
51,370,371,5.183380166105093,0.0,57.72,11.136,0.0
52,372,373,4.852822536588237,0.0,2.56,0.528,0.0
53,374,375,4.84377822593331,0.0,88.29,18.228,0.0
54,392,393,4.093965830694965,0.0,12.57,3.07,0.0
55,400,401,5.125125197014282,0.0,87.72,17.116,0.0
56,402,403,12.296146782195397,0.0,170.52,13.868,0.0
57,404,405,12.340111872872011,0.0,281.09,22.779,0.0
58,406,407,12.368495856686785,0.0,416.58,33.681,0.0
59,408,409,11.510479797664216,0.0,182.01,15.813,0.0
60,430,431,13.215361522014001,0.0,1.99,0.151,0.0
61,432,433,12.895226637059773,0.5012212490400109,124.22,9.662,0.28
62,434,435,12.437678441345893,0.0,8.9,0.716,0.0
63,438,439,12.315953617157616,0.0,6.32,0.513,0.0
64,440,441,12.960640199446322,0.0,10.56,0.815,0.0
65,442,443,12.84134497813528,0.0,9.02,0.702,0.0
66,444,445,12.889912675401398,0.0,9.3,0.721,0.0
67,446,447,12.251604751344972,0.0,7.63,0.623,0.0
68,448,449,12.28998866322098,0.0,6.8,0.553,0.0
69,450,451,12.759014383876899,0.0,5.94,0.466,0.0
70,452,453,5.36003809695758,0.0,8.89,1.659,0.0
71,454,455,12.039466638338023,0.0,8.38,0.696,0.0
72,458,459,11.92503573474122,0.0,8.78,0.736,0.0
73,462,463,5.6606913660057305,1.942873786226849,106.27,19.912,21.369
74,466,467,5.771999701842439,2.262780333038858,460.6,85.219,432.499
75,468,469,4.722420408049103,0.0,115.47,24.451,0.0
76,494,495,16.033019416623166,0.42506904188041,54.03,3.375,0.019
77,496,497,22.888174956636032,0.7430278248194669,48.35,2.115,0.006
78,498,499,22.324917242479522,1.9475370838867099,126.35,5.682,0.125
79,500,501,17.95924869938196,0.2713951433163786,20.69,1.153,0.001
80,502,503,11.016676598392904,1.3542311730644874,60.86,5.586,0.341
81,506,507,5.077625421437017,0.42249702999934374,1088.11,217.807,752.535
82,508,509,3.9739918550040576,1.4374172808869412,0.2,0.055,0.0
83,554,555,5.122558276686463,0.011457147826949092,22.08,4.312,0.008
84,568,569,8.459406847046754,0.13293979551606658,111.17,13.166,0.321
85,570,571,4.884584633138546,0.2538341134254861,95.94,19.85,4.104
86,592,593,21.300903349005512,3.373949002166661,157.69,7.458,0.408
87,594,595,14.266624007211076,1.7212036236901742,14.03,0.992,0.008
88,596,597,14.268412063217946,1.338950551071356,43.68,3.081,0.062
89,628,629,12.838188074757932,2.3413661824164147,85.11,6.724,0.624
90,630,631,9.164686158004965,10.88341103506402,10.81,1.332,0.18
91,632,633,13.962517418257493,0.10338156802727158,3.75,0.269,0.0
92,634,635,4.513375926973103,0.0,196.59,43.557,0.0
93,636,637,4.463357063455691,0.0,327.35,73.342,0.0
94,638,639,4.996327369948419,0.23619684855544762,689.29,139.265,180.084
95,644,645,5.202469612105673,0.0,114.83,22.072,0.0
96,648,649,5.428252165943544,0.6165540079927021,180.04,33.861,23.018
97,654,655,5.01898294080279,0.0,94.66,18.86,0.0
98,656,657,4.791442472831035,0.13964782248678664,102.28,21.476,2.772
99,658,659,4.978393173378115,0.12166146672644722,105.41,21.277,2.201
100,660,661,4.985726323372763,0.10439831022541546,17.58,3.541,0.052
101,664,665,4.8005415532128435,0.06553399742513764,50.36,10.52,0.313
102,666,667,15.814663809910718,3.998255928149627,110.74,7.114,0.784
103,686,687,5.656521454084522,0.0,207.14,36.62,0.0
104,726,727,4.853023924662458,0.2546810104213716,252.87,52.669,29.359
105,728,729,4.730834215880147,0.5039353846534452,85.98,18.584,7.437
106,738,739,13.854512102631205,2.681506930893314,99.76,7.301,0.724
107,740,741,12.076328744565481,4.030006355005986,25.29,2.152,0.121
108,742,743,5.1824103190106,29.617521666495545,39.07,15.853,62.677
109,748,749,12.476108025327868,7.649987888256632,186.97,15.723,11.038
110,750,751,13.237881358051428,3.369715093006123,62.58,4.818,0.43
111,774,775,3.369219270265512,0.0,3.53,1.048,0.0
112,780,781,5.134659999999999,0.0,3.67,0.715,0.0
113,788,789,3.9690000000000007,0.0,9.07,2.285,0.0
114,812,813,4.884562687783165,0.0,28.88,5.913,0.0
115,860,861,4.768488889552329,0.0,34.94,7.327,0.0
116,868,869,8.072474761809897,0.33453056622116084,8.57,1.067,0.006
117,870,871,8.26104295203718,0.05041270201287547,67.04,8.121,0.049
118,872,873,8.131572898882961,0.033217698580219585,22.1,2.719,0.004
119,874,875,8.1560283133385,0.3652401176715173,9.37,1.155,0.007
120,876,877,8.133360164898075,0.11058242453663994,69.18,8.52,0.121
121,880,881,13.203059512105959,2.004223085044716,47.81,3.663,0.151
122,918,919,4.939214926172159,0.0,6.09,1.233,0.0
123,938,939,5.356725395322688,0.0,1.19,0.222,0.0
124,1042,1043,5.446372283691864,0.42016134138524475,3.68,0.685,0.006
125,1044,1045,5.357726531350028,0.6126702143335631,7.49,1.428,0.042
126,1046,1047,5.153567249944292,0.18516676402117582,8.13,1.589,0.017
127,1048,1049,12.500426781470123,1.5975783940302153,17.09,1.381,0.019
128,1050,1051,12.353907809080457,1.665994416559423,17.3,1.416,0.021
129,1052,1053,12.149053714219907,1.2625709799099276,35.82,2.974,0.074
130,1054,1055,12.178565881680306,1.2352994768961871,29.69,2.458,0.05
131,1056,1057,8.334941380857758,20.3797694603296,22.2,3.445,2.081
132,1058,1059,3.8905670486966164,5.109611783740778,5.71,1.963,0.727
133,1060,1061,5.386977566262012,0.0997036141025348,120.76,22.494,1.727
134,1080,1081,5.237852416473522,0.1417234314376954,80.24,15.398,1.212
135,1104,1105,4.6627078281587115,0.254388988437763,3.45,0.749,0.006
136,1116,1117,5.446123090159937,0.0,2.34,0.43,0.0
137,1130,1131,4.688533808189653,0.0,2.91,0.621,0.0
138,1132,1133,3.634773467728486,0.0,1.92,0.528,0.0
139,1134,1135,4.702267426337324,0.0,3.2,0.681,0.0
140,1136,1137,5.259181264803022,0.0,4.04,0.768,0.0
141,1140,1141,4.098384697638487,0.6325297101310831,3.66,0.927,0.03
142,1142,1143,3.7539839721054635,0.0,3.22,0.858,0.0
143,1146,1147,4.297404357238193,0.0,3.24,0.754,0.0
144,1148,1149,4.4488274241688766,0.0,0.83,0.187,0.0
145,1154,1155,5.056116290999867,0.0,0.5,0.099,0.0
146,1158,1159,4.730919749590798,0.41234863527064886,1.58,0.34,0.002
147,1166,1167,4.692657722484433,0.4625756023119462,45.02,9.795,1.933
148,1202,1203,4.869134977031688,0.0,108.53,22.289,0.0
149,1204,1205,2.346795690615358,0.08252758711959737,75.27,32.554,15.415
150,1206,1207,3.08024,0.13686702720800012,0.78,0.257,0.001
151,1208,1209,2.9718199999999997,0.10369820280400005,0.2,0.068,0.0
152,1216,1217,13.522821961011827,2.736103308402538,50.47,3.788,0.208
153,1218,1219,7.410787068832009,34.55698709923436,29.15,6.408,9.735
154,1220,1221,13.600417406350072,2.567812780091413,31.44,2.344,0.074
155,1222,1223,13.350068369768707,2.457447974055785,65.62,4.983,0.333
156,1224,1225,10.40198005124093,1.647855015363003,39.29,3.835,0.217
157,1226,1227,2.5558500356049096,0.15754860778487262,4.29,1.719,0.068
158,1228,1229,2.2528353659815754,0.09318228242080706,142.94,64.614,73.913
159,1230,1231,2.2318715655190506,0.06731767269127721,143.4,65.119,55.789
160,1232,1233,2.0358783231113846,0.06534976024652642,2.95,1.472,0.033
161,1250,1251,4.5081553198312445,0.0,1.56,0.346,0.0
162,1294,1295,4.42984732176138,1.7374037062148464,33.71,8.283,5.127
163,1312,1313,3.5589077447216155,0.0,11.86,3.332,0.0
164,1332,1333,4.693661341099202,0.17958801485177678,24.86,5.34,0.229
165,1334,1335,4.575751787987304,0.31757411213857933,56.25,12.48,2.292
166,1340,1341,4.720801169183127,0.46335512933894246,94.12,20.352,8.264
167,1366,1367,4.93329878372731,0.26729205531221134,22.87,4.687,0.236
168,1378,1379,5.1246489220140194,0.019097184520821268,37.64,7.35,0.039
169,1380,1381,4.885026848355876,0.0035609133584661775,21.45,4.392,0.003
170,1382,1383,4.896561635879877,0.0022154682949492932,62.93,12.853,0.015
171,1428,1429,13.028543566369766,1.8195451699973177,216.65,16.807,2.964
172,1430,1431,12.382076791573777,1.5573272201001656,139.44,11.376,1.288
173,1432,1433,12.746030505931248,2.7768200925118753,70.26,5.607,0.519
174,1434,1435,13.415622136569148,2.3810785647308887,61.02,4.609,0.274
175,1436,1437,13.40021884595249,2.204938168624274,61.49,4.645,0.259
176,1438,1439,13.371727583153163,2.36483980987977,51.93,3.935,0.199
177,1440,1441,13.387985599239203,2.055759390730857,45.48,3.436,0.132
178,1442,1443,13.527487492128593,0.9324675266843155,3.88,0.288,0.0
179,1444,1445,13.365549190068831,2.4762161175799817,16.04,1.217,0.02
180,1462,1463,2.211024677757218,0.0,262.11,118.547,0.0
181,1500,1501,24.16692805898471,2.8304811305464637,154.58,6.427,0.198
182,1502,1503,22.40030288537821,5.088669130327271,50.04,2.257,0.051
183,1508,1509,5.061694957712474,0.06659037464966179,5.38,1.066,0.003
184,1510,1511,4.2475839625537395,0.0032302884768399365,10.13,2.385,0.001
185,1522,1523,5.322163274934246,0.0,40.22,7.557,0.0
186,1524,1525,5.111161382421232,0.0,13.91,2.721,0.0
187,1526,1527,12.691072345902574,1.0083410660199903,25.81,2.046,0.026
