,from_node,to_node,general_mean,general_var,distance,edge_tt,edge_var
0,0,1,9.859614108438155,11.497087919777787,43.86,4.975,2.34
1,4,5,3.4821,0.0,1.56,0.448,0.0
2,14,15,12.994576979036648,1.8499441875559108,50.99,3.967,0.169
3,16,17,11.63194321350071,5.487547710521025,101.05,9.04,3.061
4,20,21,5.027817138458248,0.1970331837192302,3.7,0.742,0.004
5,32,33,5.542949333333333,0.4274245203573329,0.2,0.037,0.0
6,38,39,5.164925393914073,8.99244771610004,9.08,2.351,1.042
7,40,41,4.580486063019336,0.18519917827601082,41.93,9.235,0.74
8,42,43,7.367376113497402,0.7514417364198576,42.99,5.916,0.471
9,44,45,6.497338337402525,1.94046280839754,18.6,2.994,0.377
10,64,65,5.5164952875676,0.0,3.26,0.591,0.0
11,78,79,5.958096,0.0,6.15,1.032,0.0
12,82,83,9.37839297187864,6.72709260454561,48.69,5.589,2.062
13,94,95,3.063993627947256,18.644361207755228,13.91,13.556,40.931
14,98,99,15.62573778784418,2.503170389672068,128.51,8.309,0.693
15,102,103,7.976292342692949,0.0,3.18,0.399,0.0
16,104,105,19.480829632955608,2.630447363024172,22.63,1.17,0.009
17,106,107,16.04926836456476,2.495458800416418,11.41,0.718,0.005
18,108,109,2.229218266531597,18.141062957102278,30.71,64.066,692.807
19,110,111,12.061033777190683,13.503194034961393,100.46,9.102,6.44
20,112,113,12.95549733007481,2.398852186187463,62.66,4.906,0.334
21,114,115,3.6645684821884923,28.631217980022722,40.52,34.632,260.668
22,116,117,12.662368184772639,2.9938136233231916,9.82,0.79,0.011
23,118,119,11.226500668629182,1.3492813291204733,19.0,1.711,0.031
24,120,121,8.656884239499329,9.041639947703223,21.47,2.779,0.742
25,122,123,12.756291950053814,2.6796370833751846,58.42,4.655,0.345
26,124,125,12.79875617400861,2.2244911474822673,31.48,2.493,0.082
27,126,127,12.861175949868404,1.9258903021543476,54.49,4.286,0.209
28,128,129,5.146510009894384,0.33840922823879344,66.07,13.002,2.106
29,130,131,4.802712952725558,0.22850442388298955,183.52,38.59,14.465
30,134,135,5.261951882106963,0.9451867024499653,112.05,22.021,15.479
31,142,143,5.2911855149538,0.5059824353326321,36.62,7.046,0.866
32,160,161,19.24824906531839,13.838875680541632,80.97,4.364,0.661
33,162,163,17.957704366977566,21.313765012486588,250.33,14.861,12.843
34,172,173,9.640356260548185,4.549245766094582,90.82,9.882,4.344
35,174,175,10.097090515311365,4.381288570997048,85.57,8.839,3.086
36,176,177,7.585691499599345,0.7915748581841328,71.63,9.573,1.227
37,184,185,4.471816484546298,0.1437945733726814,101.6,22.883,3.712
38,186,187,4.365132708461202,0.41407265646111463,71.74,16.792,5.87
39,190,191,7.313570362298923,0.9899112637585641,2.67,0.372,0.002
40,192,193,7.78412071400655,0.06646071959364422,7.88,1.013,0.001
41,194,195,7.260171518326458,0.3377238702407718,38.67,5.36,0.182
42,196,197,6.686441740562662,0.4483506855713703,9.98,1.508,0.022
43,200,201,21.476258285188226,3.0441313442115225,159.67,7.484,0.365
44,202,203,7.360102697115502,0.8090344454215946,77.67,10.71,1.663
45,206,207,5.347274184199787,34.3462211025466,56.26,23.159,132.968
46,208,209,4.5939587479784505,0.2067335289531095,146.58,32.22,9.973
47,210,211,2.22869946875145,0.10775681739201072,87.48,40.103,33.424
48,214,215,4.770159827455699,0.15635493956928634,96.05,20.274,2.786
49,216,217,4.575543037578175,0.5976605464143705,29.17,6.557,1.16
50,224,225,6.984192470196906,1.795053160045802,36.69,5.447,1.016
51,226,227,4.636916073088389,0.13499795820582491,90.42,19.622,2.387
52,228,229,4.841036776377488,0.7038536247319724,21.62,4.6,0.599
53,230,231,1.2990000000000008,0.0,6.4,4.927,0.0
54,232,233,4.956140421905438,2.7939356499979344,30.91,6.946,4.424
55,234,235,3.23828,0.0,0.73,0.225,0.0
56,236,237,4.3111788084241445,1.3849892575475649,15.07,3.756,0.911
57,248,249,4.410722650784925,0.8280751132481304,24.97,5.902,1.364
58,252,253,4.463159006846225,0.07966934321308906,68.87,15.492,0.952
59,254,255,4.176080607362658,0.8660086793606403,11.68,2.936,0.388
60,260,261,1.052405286498804,9.53436222783623,28.02,255.823,6102.332
61,264,265,0.5558754895001617,3.219762256468514,6.31,129.634,1342.68
62,266,267,1.5424619772348491,0.8907931541720441,4.23,3.769,2.816
63,268,269,2.3235786191487957,0.17056124024927033,25.01,11.104,3.66
64,280,281,1.9912845200833325,0.11840902825543573,19.73,10.204,2.932
65,288,289,7.626964149602298,3.133748417634685,21.26,2.938,0.419
66,290,291,8.740234109207593,0.07063205446414883,108.36,12.409,0.142
67,292,293,8.254735426446883,0.032605085841498724,26.21,3.177,0.005
68,294,295,8.294637542734739,0.7524752357258543,68.01,8.289,0.735
69,332,333,12.572035962358406,5.376115122970817,133.91,11.014,3.859
70,334,335,12.94345701840612,1.4777803453532476,4.02,0.313,0.001
71,336,337,12.313192624676438,1.0420260500484166,2.04,0.167,0.0
72,338,339,4.677256101909204,0.4383732103738269,268.44,58.543,66.005
73,340,341,4.714104313133475,0.5291001809643036,42.31,9.189,1.918
74,360,361,12.485076923786108,2.212634429701505,41.81,3.396,0.159
75,362,363,12.579641265028394,2.049618256074392,21.87,1.761,0.039
76,372,373,3.908132341680842,0.0,2.56,0.655,0.0
77,374,375,4.772201477673201,0.15849399880845363,88.29,18.63,2.382
78,380,381,3.7562873973319078,0.44089635370971425,13.05,3.583,0.377
79,390,391,4.2642483620797345,1.6357092923774503,12.42,3.175,0.763
80,394,395,4.7686264545157435,0.07572394395323742,15.87,3.339,0.037
81,402,403,12.507473911867745,2.4196732247380717,170.52,13.844,2.875
82,404,405,12.549704804246003,2.0454770568919063,281.09,22.689,6.516
83,406,407,12.624966966382347,2.199686193462311,416.58,33.452,15.026
84,408,409,11.552606853964896,6.10256481028229,182.01,16.475,11.35
85,416,417,5.117959810684559,0.33711584147661655,299.99,59.37,44.219
86,418,419,4.969414503573775,0.33190532137625434,125.95,25.686,8.634
87,422,423,3.827149664718672,0.2773314475843744,18.85,5.019,0.459
88,432,433,11.853892160689039,3.808101551849054,124.22,10.763,2.976
89,434,435,12.859476482364377,2.468624340573461,8.9,0.702,0.007
90,436,437,12.107477204983208,1.6858232274181193,10.15,0.848,0.008
91,438,439,11.429991693477652,0.0,6.32,0.553,0.0
92,440,441,12.71967298410277,3.4118027129774577,10.56,0.848,0.015
93,442,443,10.21865054190582,0.0,9.02,0.883,0.0
94,444,445,12.847106722711922,1.9470069191070905,9.3,0.732,0.006
95,446,447,11.753366411519789,0.4782596902804036,7.63,0.651,0.001
96,448,449,11.901927685510962,0.0,6.8,0.571,0.0
97,450,451,13.041946226620711,0.0,5.94,0.455,0.0
98,452,453,11.942777711727743,2.78989978548206,8.89,0.759,0.011
99,454,455,9.498471456768375,17.975338361871206,8.38,1.058,0.155
100,456,457,12.860911922824906,2.1328207856109374,7.45,0.587,0.004
101,458,459,13.364707077270971,0.0,8.78,0.657,0.0
102,460,461,10.532039246367797,0.0,5.68,0.539,0.0
103,462,463,4.046111916679392,0.9515164687795312,106.27,27.791,40.095
104,464,465,2.424035109864179,11.751892427708485,0.2,0.248,0.014
105,474,475,4.989447313977353,0.23657680806540252,760.01,153.771,220.496
106,478,479,5.506067327923539,0.2670117336772898,17.51,3.208,0.089
107,480,481,5.258685146370964,0.19404921149144622,327.89,62.79,27.281
108,494,495,17.347787098059644,22.892153323069497,54.03,3.351,0.738
109,496,497,22.14899869020284,6.167248868306529,48.35,2.21,0.06
110,498,499,20.67529128213507,8.846103451773672,126.35,6.238,0.773
111,500,501,15.514042999080448,26.831485342695185,20.69,1.482,0.198
112,502,503,11.063522158641982,8.718562734331563,60.86,5.893,2.155
113,506,507,4.879783096193361,0.5858045246614078,1088.11,228.469,1223.197
114,514,515,5.151027824844855,0.2105607479645062,150.9,29.528,6.811
115,532,533,5.0721826875709475,0.1510217932896572,270.05,53.554,16.64
116,534,535,4.558846038544207,0.629250952018623,5.05,1.141,0.037
117,538,539,4.269399695127937,0.8452513943724621,19.91,4.88,1.008
118,544,545,4.9887959921335945,3.7414287242372817,1.67,0.385,0.017
119,546,547,5.674358372869223,0.0,0.2,0.035,0.0
120,548,549,4.997412824380311,0.16060747114356003,146.71,29.546,5.542
121,552,553,4.6099674835742075,0.20002023736276653,91.05,19.937,3.671
122,558,559,4.66040027444124,0.5233774117042665,36.12,7.937,1.447
123,564,565,6.091934547687701,3.6230909478077287,29.15,5.252,2.235
124,568,569,7.116201750852055,1.2990365648879758,111.17,16.023,6.26
125,570,571,4.569433692037659,0.31557240889073507,95.94,21.313,6.663
126,572,573,4.982941568317024,0.08799233859908932,92.3,18.589,1.216
127,576,577,5.070958072578836,0.30247089114677633,59.39,11.85,1.613
128,578,579,5.402757034331502,0.05776442235357777,47.49,8.807,0.153
129,590,591,5.956481859059444,4.779586464552983,19.26,3.669,1.408
130,592,593,21.74453716319615,5.275360688460328,157.69,7.333,0.587
131,594,595,12.806016787726252,1.8935942356919802,14.03,1.108,0.014
