,from_node,to_node,edge_tt,edge_var,distance
0,14,15,4.0,0.182,50.99
1,16,17,8.308,1.231,101.05
2,42,43,6.0,0.0,42.99
3,80,81,2.0,0.0,5.22
4,82,83,5.0,0.0,48.69
5,94,95,4.462,20.436,13.91
6,98,99,7.826,1.658,128.51
7,104,105,1.034,0.034,22.63
8,108,109,20.7,263.122,30.71
9,110,111,8.5,2.056,100.46
10,112,113,5.0,0.444,62.66
11,114,115,7.0,27.867,40.52
12,118,119,1.438,0.262,19.0
13,120,121,2.75,0.2,21.47
14,122,123,4.562,0.396,58.42
15,124,125,2.375,0.25,31.48
16,126,127,4.375,0.383,54.49
17,142,143,7.0,0.0,36.62
18,144,145,13.0,0.0,144.65
19,146,147,9.0,0.0,115.78
20,150,151,2.0,2.0,28.86
21,154,155,4.0,0.0,17.94
22,160,161,4.421,0.591,80.97
23,162,163,13.438,1.062,250.33
24,176,177,10.0,0.0,71.63
25,182,183,7.0,0.0,19.19
26,194,195,5.25,0.917,38.67
27,200,201,7.548,1.189,159.67
28,202,203,10.5,0.5,77.67
29,204,205,6.0,0.0,45.69
30,206,207,14.0,35.2,56.26
31,208,209,38.0,0.0,146.58
32,210,211,44.0,0.0,87.48
33,248,249,6.0,0.0,24.97
34,262,263,49.0,0.0,97.68
35,264,265,9.333,116.242,6.31
36,266,267,1.5,0.5,4.23
37,300,301,13.0,1.0,102.96
38,302,303,3.0,0.0,19.16
39,304,305,2.0,0.0,20.18
40,306,307,5.0,0.0,36.83
41,312,313,5.0,0.0,46.08
42,332,333,10.558,2.814,133.91
43,366,367,2.0,0.0,5.16
44,368,369,7.0,0.0,31.8
45,370,371,12.0,0.0,57.72
46,374,375,18.0,0.0,88.29
47,416,417,57.5,24.5,299.99
48,418,419,24.0,2.0,125.95
49,462,463,21.0,0.0,106.27
50,466,467,88.0,0.0,460.6
51,470,471,27.0,0.0,111.76
52,478,479,3.0,0.0,17.51
53,494,495,3.333,1.067,54.03
54,496,497,2.167,0.167,48.35
55,498,499,5.833,0.167,126.35
56,500,501,1.167,0.167,20.69
57,502,503,5.0,0.0,60.86
58,506,507,237.0,1568.0,1088.11
59,520,521,20.0,0.0,96.21
60,522,523,3.0,0.0,11.45
61,542,543,13.0,0.0,61.67
62,558,559,7.5,0.5,36.12
63,568,569,14.333,9.333,111.17
64,570,571,20.0,4.667,95.94
65,588,589,8.0,0.0,56.97
66,592,593,7.478,0.665,157.69
67,596,597,3.0,0.0,43.68
68,628,629,6.794,0.593,85.11
69,630,631,1.564,0.252,10.81
70,638,639,133.429,1061.648,689.29
71,640,641,26.0,18.0,117.06
72,642,643,20.0,0.0,100.7
73,644,645,21.0,0.0,114.83
74,648,649,41.0,0.0,180.04
75,654,655,20.5,0.5,94.66
76,656,657,21.0,0.8,102.28
77,658,659,19.0,63.667,105.41
78,660,661,3.583,0.265,17.58
79,664,665,9.333,0.333,50.36
80,666,667,7.022,0.333,110.74
81,720,721,3.0,0.0,12.01
82,726,727,52.167,25.767,252.87
83,728,729,17.769,2.192,85.98
84,736,737,35.0,0.0,156.67
85,738,739,6.886,0.754,99.76
86,740,741,2.03,0.155,25.29
87,742,743,21.294,220.456,39.07
88,748,749,15.196,19.228,186.97
89,750,751,4.894,0.358,62.58
90,790,791,2.0,0.0,9.04
91,794,795,5.0,0.0,32.44
