,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.4,0.3,43.86
1,2,3,4.0,0.0,25.49
2,8,9,4.167,0.967,20.95
3,12,13,25.6,5.8,126.31
4,14,15,4.257,0.413,50.99
5,16,17,8.505,0.712,101.05
6,18,19,8.0,0.0,41.6
7,38,39,2.0,0.0,9.08
8,40,41,10.0,0.0,41.93
9,42,43,5.548,0.595,42.99
10,44,45,2.964,0.036,18.6
11,50,51,4.0,0.0,23.07
12,52,53,2.667,0.333,32.59
13,82,83,4.0,0.0,48.69
14,90,91,90.5,264.5,177.86
15,94,95,26.161,555.469,13.91
16,98,99,8.322,0.948,128.51
17,100,101,10.0,0.0,68.52
18,104,105,1.122,0.107,22.63
19,108,109,12.916,169.303,30.71
20,110,111,12.207,43.942,100.46
21,112,113,4.966,0.4,62.66
22,114,115,24.389,307.248,40.52
23,116,117,1.085,0.681,9.82
24,118,119,1.402,0.242,19.0
25,120,121,3.14,0.288,21.47
26,122,123,4.959,1.031,58.42
27,124,125,2.516,0.268,31.48
28,126,127,4.434,0.396,54.49
29,128,129,13.5,0.5,66.07
30,138,139,9.0,0.0,68.83
31,142,143,8.0,0.0,36.62
32,144,145,10.0,0.0,144.65
33,146,147,9.2,0.7,115.78
34,148,149,15.455,278.831,13.2
35,150,151,3.095,0.39,28.86
36,154,155,3.0,0.0,17.94
37,156,157,4.333,0.333,25.74
38,160,161,4.616,0.825,80.97
39,162,163,13.456,1.798,250.33
40,170,171,2.0,0.0,6.04
41,176,177,9.529,0.89,71.63
42,178,179,2.6,0.8,5.18
43,180,181,9.222,5.124,19.08
44,182,183,8.691,1.403,19.19
45,186,187,14.5,0.5,71.74
46,188,189,32.5,12.5,165.88
47,192,193,1.25,0.25,7.88
48,194,195,5.0,0.0,38.67
49,196,197,1.294,0.221,9.98
50,200,201,7.803,0.989,159.67
51,202,203,10.444,2.528,77.67
52,206,207,13.867,59.416,56.26
53,208,209,34.0,44.667,146.58
54,210,211,41.25,2.917,87.48
55,216,217,6.0,0.0,29.17
56,224,225,5.0,0.0,36.69
57,226,227,13.333,21.333,90.42
58,228,229,4.0,0.0,21.62
59,230,231,1.25,0.214,6.4
60,232,233,5.333,0.238,30.91
61,236,237,3.0,0.0,15.07
62,238,239,6.0,75.0,0.55
63,242,243,1.167,0.167,2.26
64,244,245,6.667,0.333,31.47
65,250,251,4.6,0.3,21.65
66,258,259,6.0,0.0,34.09
67,260,261,18.5,120.971,28.02
68,264,265,16.843,317.237,6.31
69,266,267,2.333,0.667,4.23
70,270,271,12.167,4.167,26.52
71,280,281,9.333,4.333,19.73
72,286,287,10.167,0.967,72.84
73,292,293,4.0,0.0,26.21
74,294,295,9.6,0.8,68.01
75,296,297,10.333,0.333,123.9
76,298,299,1.5,0.5,11.25
77,300,301,12.0,0.0,102.96
78,302,303,2.333,0.333,19.16
79,304,305,2.333,0.333,20.18
80,306,307,4.667,0.333,36.83
81,310,311,1.667,0.333,9.19
82,312,313,5.5,0.5,46.08
83,322,323,13.0,0.0,112.56
84,324,325,1.333,0.333,9.59
85,326,327,16.0,3.0,132.96
86,328,329,13.333,2.333,113.24
87,332,333,10.57,2.653,133.91
88,338,339,53.5,0.5,268.44
89,344,345,37.333,26.267,82.16
90,346,347,5.0,1.0,35.57
91,348,349,2.0,0.0,8.82
92,354,355,1.333,0.333,9.63
93,360,361,3.182,0.251,41.81
94,362,363,1.818,0.156,21.87
95,366,367,1.333,0.333,5.16
96,368,369,6.25,0.917,31.8
97,370,371,12.0,3.2,57.72
98,374,375,18.143,4.476,88.29
99,382,383,3.0,0.0,15.08
100,386,387,3.0,0.0,12.97
101,388,389,3.0,0.0,12.61
102,394,395,3.25,0.25,15.87
103,396,397,2.8,0.2,12.03
104,398,399,3.0,0.0,12.15
105,402,403,13.227,1.517,170.52
106,404,405,21.636,4.814,281.09
107,406,407,31.25,8.829,416.58
108,408,409,14.4,2.042,182.01
109,410,411,9.25,0.917,116.33
110,416,417,58.667,4.333,299.99
111,418,419,24.25,2.25,125.95
112,420,421,5.5,0.5,20.5
113,428,429,18.0,6.667,88.72
114,432,433,9.6,0.953,124.22
115,440,441,1.056,0.056,10.56
