,from_node,to_node,veh_spec_mean,veh_spec_var,distance,edge_tt,edge_var
0,0,1,11.285328498060982,1.6845618982450425,43.86,3.938,0.2
1,2,3,6.987286023739968,0.0,25.49,3.648,0.0
2,4,5,4.111144916643502,0.22984740220373742,1.56,0.385,0.002
3,6,7,2.6335058510295433,4.195772419373459,3.01,1.834,0.79
4,8,9,5.15059215883643,0.15308224689610497,20.95,4.091,0.095
5,10,11,8.531959474519567,0.044864344385343924,60.57,7.104,0.031
6,12,13,4.7812748558395235,0.24253613149715442,126.31,26.698,7.404
7,14,15,10.438435538455838,17.702035312916653,50.99,5.678,3.877
8,16,17,10.352716914459146,13.401875676658793,101.05,10.981,11.913
9,18,19,4.68027568096026,0.0,41.6,8.888,0.0
10,20,21,4.0521618592870325,1.4598984785933844,3.7,0.994,0.074
11,22,23,4.429939676979334,0.0,0.28,0.063,0.0
12,24,25,4.53830953845389,0.757632875288489,3.21,0.733,0.018
13,28,29,5.720683999999999,0.24405328878399973,6.06,1.067,0.008
14,30,31,5.5092186666666665,0.07763837290133321,1.01,0.184,0.0
15,36,37,4.432413821050504,0.16270663836380644,41.75,9.497,0.735
16,38,39,5.471145740268831,0.8330317899211985,9.08,1.706,0.077
17,40,41,3.0924788836990023,5.935578978946652,41.93,21.974,114.1
18,42,43,4.798395771343337,11.508853352387534,42.99,13.438,40.122
19,44,45,4.988914244931557,6.923796380271583,18.6,4.765,3.867
20,46,47,5.317598751902349,0.28347893386194883,160.59,30.502,9.143
21,50,51,4.913082144342512,0.08309844585672937,23.07,4.712,0.076
22,52,53,9.951184493141088,0.0,32.59,3.275,0.0
23,54,55,4.910902345875571,0.5539054476321559,94.21,19.624,8.452
24,56,57,5.238266806748572,0.038167250959815664,11.5,2.198,0.007
25,58,59,4.565072135183674,1.0943683590640376,2.46,0.567,0.015
26,60,61,5.4543599999999985,0.23747611124799956,2.47,0.456,0.002
27,62,63,3.2997979711228975,0.0,3.1,0.939,0.0
28,66,67,5.293282324391261,0.167478269352332,94.31,17.923,1.897
29,70,71,3.162101146135609,0.0,4.07,1.287,0.0
