,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.0,0.4,43.86
1,6,7,1.333,0.667,3.01
2,10,11,8.8,3.7,60.57
3,14,15,8.444,364.335,50.99
4,16,17,11.831,282.826,101.05
5,18,19,9.0,2.0,41.6
6,20,21,1.2,1.2,3.7
7,26,27,5.0,0.0,22.81
8,36,37,7.667,0.333,41.75
9,40,41,248.0,24976.0,41.93
10,42,43,5.674,0.909,42.99
11,44,45,3.22,0.862,18.6
12,46,47,48.5,889.667,160.59
13,50,51,5.0,0.0,23.07
14,52,53,354.703,31090.437,32.59
15,54,55,20.0,0.0,94.21
16,56,57,3.0,0.0,11.5
17,78,79,1.333,0.333,6.15
18,80,81,1.25,0.25,5.22
19,82,83,867.0,161536.333,48.69
20,90,91,40.0,1800.0,177.86
21,94,95,12.238,332.679,13.91
22,98,99,8.454,1.496,128.51
23,100,101,10.5,7.088,68.52
24,104,105,1.143,0.122,22.63
25,108,109,22.883,581.996,30.71
26,110,111,12.219,56.881,100.46
27,112,113,4.95,0.43,62.66
28,114,115,26.026,395.26,40.52
29,116,117,1.844,21.278,9.82
30,118,119,2.599,28.928,19.0
31,120,121,4.586,35.563,21.47
32,122,123,9.124,52.038,58.42
33,124,125,3.244,6.403,31.48
34,126,127,4.726,0.996,54.49
35,128,129,14.4,18.3,66.07
36,134,135,21.0,0.0,112.05
37,136,137,17.333,385.333,28.17
38,138,139,9.429,1.956,68.83
39,142,143,8.75,8.25,36.62
40,144,145,11.0,2.0,144.65
41,146,147,8.5,0.5,115.78
42,148,149,22.143,612.81,13.2
43,150,151,3.444,1.028,28.86
44,154,155,3.556,0.528,17.94
45,160,161,4.521,0.818,80.97
46,162,163,13.786,1.165,250.33
47,176,177,9.366,1.038,71.63
48,178,179,1.6,0.3,5.18
49,180,181,9.326,2.936,19.08
50,182,183,32.447,2159.227,19.19
51,184,185,23.0,0.0,101.6
52,186,187,14.5,0.5,71.74
53,188,189,35.75,14.25,165.88
54,192,193,1.3,0.221,7.88
55,194,195,5.467,0.267,38.67
56,196,197,1.268,0.201,9.98
