,from_node,to_node,edge_tt,edge_var,distance
0,0,1,3.6,0.3,43.86
1,2,3,3.833,0.567,25.49
2,6,7,1.4,0.8,3.01
3,14,15,6.953,100.403,50.99
4,16,17,9.243,28.216,101.05
5,18,19,9.0,0.0,41.6
6,26,27,4.75,0.917,22.81
7,28,29,1.2,0.2,6.06
8,34,35,2.0,0.0,8.85
9,36,37,8.375,0.839,41.75
10,38,39,2.0,0.0,9.08
11,40,41,40.5,1485.667,41.93
12,42,43,40.767,4103.992,42.99
13,44,45,9.442,413.997,18.6
14,46,47,63.0,0.0,160.59
15,50,51,4.0,0.0,23.07
16,52,53,441.091,76176.773,32.59
17,54,55,19.4,1.3,94.21
18,56,57,2.25,0.25,11.5
19,82,83,932.087,185712.356,48.69
20,90,91,80.0,203.429,177.86
21,94,95,25.862,2040.768,13.91
22,98,99,8.599,3.966,128.51
23,100,101,9.429,0.952,68.52
24,104,105,1.126,0.11,22.63
25,108,109,21.002,424.442,30.71
26,110,111,11.934,50.253,100.46
27,112,113,4.933,0.364,62.66
28,114,115,84.318,11113.445,40.52
29,116,117,6.364,691.628,9.82
30,118,119,16.138,1703.233,19.0
31,120,121,18.056,1793.922,21.47
32,122,123,35.017,3712.21,58.42
33,124,125,16.504,1679.485,31.48
34,126,127,20.066,2122.141,54.49
35,128,129,14.0,0.0,66.07
36,138,139,9.5,3.0,68.83
37,142,143,8.182,2.164,36.62
38,144,145,11.0,0.0,144.65
39,146,147,8.0,0.0,115.78
40,148,149,18.0,701.5,13.2
41,150,151,3.5,0.3,28.86
42,154,155,3.714,0.238,17.94
43,156,157,5.5,0.5,25.74
44,160,161,4.645,0.917,80.97
45,162,163,13.875,1.812,250.33
46,176,177,9.814,1.726,71.63
47,178,179,1.6,0.3,5.18
48,180,181,8.735,2.443,19.08
49,182,183,37.621,3155.958,19.19
50,184,185,22.5,21.714,101.6
51,186,187,14.75,7.583,71.74
52,188,189,34.0,7.0,165.88
53,192,193,1.333,0.229,7.88
54,194,195,5.143,0.529,38.67
55,196,197,1.302,0.216,9.98
56,198,199,13.143,2.476,60.83
57,200,201,7.706,0.693,159.67
58,202,203,10.417,1.289,77.67
59,204,205,6.25,0.5,45.69
60,206,207,23.024,306.091,56.26
61,208,209,31.095,15.19,146.58
62,210,211,45.0,18.0,87.48
63,212,213,4.0,0.0,23.59
64,214,215,18.0,0.0,96.05
65,218,219,2.0,0.0,9.27
66,222,223,7.0,0.0,36.97
67,224,225,5.682,1.18,36.69
68,226,227,18.167,1.767,90.42
69,228,229,4.31,0.936,21.62
70,230,231,1.25,0.214,6.4
71,232,233,5.444,1.438,30.91
72,234,235,5.0,0.0,0.73
73,236,237,3.333,0.333,15.07
74,238,239,4.833,14.967,0.55
75,240,241,2.75,12.25,0.14
76,242,243,1.167,0.167,2.26
77,244,245,5.333,0.333,31.47
78,246,247,7.0,0.0,34.85
79,248,249,5.2,0.2,24.97
80,250,251,4.778,0.444,21.65
81,252,253,14.1,3.211,68.87
82,254,255,3.0,0.0,11.68
83,256,257,5.0,0.0,21.4
84,258,259,7.667,1.333,34.09
85,260,261,21.759,179.092,28.02
86,262,263,37.0,0.0,97.68
87,264,265,10.713,507.971,6.31
88,266,267,2.167,0.167,4.23
89,270,271,13.0,1.0,26.52
90,272,273,14.333,1.333,27.63
91,274,275,15.5,0.5,26.7
92,276,277,19.833,12.167,41.42
93,280,281,9.429,4.286,19.73
94,282,283,17.0,0.0,35.59
95,286,287,10.0,1.067,72.84
96,288,289,3.333,0.333,21.26
97,290,291,15.0,3.0,108.36
98,292,293,3.5,0.333,26.21
99,294,295,9.25,2.25,68.01
100,296,297,10.917,0.992,123.9
101,298,299,1.25,0.214,11.25
102,300,301,13.375,0.839,102.96
103,302,303,2.625,0.268,19.16
104,304,305,2.833,0.567,20.18
105,306,307,4.333,0.267,36.83
106,310,311,1.091,0.091,9.19
107,312,313,5.875,0.411,46.08
108,314,315,24.0,0.0,125.77
109,316,317,10.5,4.5,69.25
110,318,319,3.0,0.0,19.18
111,322,323,15.0,4.0,112.56
112,324,325,2.0,0.0,9.59
113,326,327,17.8,3.7,132.96
114,330,331,49.0,0.0,240.68
115,332,333,12.209,11.157,133.91
116,336,337,5.02,577.66,2.04
117,338,339,54.0,0.0,268.44
118,340,341,8.0,0.0,42.31
119,342,343,10.5,0.5,48.7
120,344,345,36.0,116.667,82.16
121,346,347,4.0,0.0,35.57
122,348,349,5.5,40.5,8.82
123,358,359,10.333,0.333,48.47
124,360,361,3.545,0.273,41.81
125,362,363,1.818,0.164,21.87
126,364,365,2.0,0.0,13.51
127,368,369,6.167,0.567,31.8
128,370,371,12.2,2.2,57.72
129,374,375,18.2,6.178,88.29
130,376,377,2.5,0.5,12.72
131,378,379,2.0,0.0,12.65
132,382,383,3.0,0.0,15.08
133,384,385,3.0,0.0,14.21
134,386,387,2.25,0.25,12.97
135,392,393,2.5,0.5,12.57
136,394,395,3.0,0.0,15.87
137,396,397,3.0,0.0,12.03
138,398,399,2.333,0.333,12.15
139,400,401,16.75,2.25,87.72
140,402,403,14.273,1.618,170.52
141,404,405,22.0,12.364,281.09
142,406,407,33.417,9.356,416.58
143,408,409,15.5,1.545,182.01
144,410,411,9.5,0.5,116.33
145,412,413,5.0,0.0,23.27
146,416,417,59.667,41.333,299.99
147,418,419,25.0,18.0,125.95
148,422,423,3.0,0.0,18.85
149,424,425,20.0,0.0,98.71
150,426,427,4.0,0.0,19.27
151,428,429,21.333,12.333,88.72
152,432,433,9.36,1.407,124.22
153,434,435,1.071,0.071,8.9
154,436,437,1.077,0.077,10.15
155,440,441,1.167,0.152,10.56
156,458,459,1.071,0.071,8.78
157,462,463,21.357,9.632,106.27
158,466,467,92.077,103.244,460.6
159,468,469,23.0,0.0,115.47
160,470,471,24.0,1.0,111.76
161,474,475,139.0,0.0,760.01
162,478,479,5.0,6.0,17.51
163,480,481,65.889,47.111,327.89
164,486,487,7.0,1.0,33.14
165,492,493,36.0,0.0,178.35
166,494,495,3.919,1.636,54.03
