,from_node,to_node,edge_tt,edge_var,distance
0,0,1,3.99,0.214,43.86
1,2,3,3.218,0.37,25.49
2,10,11,8.306,0.498,60.57
3,12,13,27.535,0.356,126.31
4,14,15,9.846,328.435,50.99
5,16,17,9.446,26.196,101.05
6,18,19,7.372,0.0,41.6
7,20,21,1.112,0.324,3.7
8,30,31,1.21,0.0,1.01
9,36,37,7.667,0.0,41.75
10,38,39,1.321,0.433,9.08
11,42,43,5.782,0.908,42.99
12,44,45,4.084,8.09,18.6
13,46,47,36.209,137.411,160.59
14,52,53,2.296,0.0,32.59
15,54,55,19.926,21.204,94.21
16,56,57,2.118,0.317,11.5
17,58,59,1.028,0.014,2.46
18,62,63,1.008,0.009,3.1
19,66,67,17.737,0.0,94.31
20,74,75,1.051,0.003,3.02
21,78,79,1.102,0.058,6.15
22,88,89,1.105,0.001,0.2
23,90,91,72.176,793.482,177.86
24,94,95,18.498,911.939,13.91
25,98,99,8.336,1.855,128.51
26,100,101,7.625,0.0,68.52
27,102,103,1.019,0.012,3.18
28,104,105,1.109,0.107,22.63
29,108,109,24.881,1899.105,30.71
30,110,111,13.294,65.185,100.46
31,112,113,4.899,0.656,62.66
32,114,115,26.94,451.051,40.52
33,116,117,1.601,11.383,9.82
34,118,119,2.602,24.113,19.0
35,120,121,3.199,4.514,21.47
36,122,123,7.032,10.899,58.42
37,124,125,2.805,0.448,31.48
38,126,127,4.679,0.825,54.49
39,130,131,38.024,30.177,183.52
40,134,135,24.321,0.0,112.05
41,136,137,5.079,0.34,28.17
42,138,139,9.591,0.0,68.83
43,140,141,6.909,0.0,42.85
44,142,143,13.303,118.651,36.62
45,144,145,11.994,0.123,144.65
46,146,147,9.539,1.768,115.78
47,148,149,14.785,266.227,13.2
48,150,151,3.665,0.331,28.86
49,152,153,1.093,0.0,0.2
50,154,155,3.518,0.48,17.94
51,160,161,4.63,1.038,80.97
52,162,163,13.72,3.961,250.33
53,170,171,1.269,0.211,6.04
54,176,177,9.527,1.453,71.63
55,180,181,9.596,2.52,19.08
56,182,183,9.415,2.934,19.19
57,186,187,17.515,9.052,71.74
58,188,189,36.802,0.03,165.88
59,192,193,1.158,0.139,7.88
60,194,195,5.073,0.963,38.67
61,196,197,1.262,0.198,9.98
62,198,199,12.188,3.782,60.83
63,200,201,7.724,1.4,159.67
64,202,203,10.765,3.282,77.67
65,204,205,6.16,0.73,45.69
66,206,207,19.375,318.048,56.26
67,208,209,30.695,19.307,146.58
68,210,211,49.163,0.0,87.48
69,212,213,4.827,0.724,23.59
70,214,215,19.197,0.0,96.05
71,216,217,6.171,0.0,29.17
72,218,219,1.889,0.003,9.27
73,222,223,7.692,0.335,36.97
74,224,225,5.944,7.531,36.69
75,226,227,18.842,5.076,90.42
76,228,229,4.266,0.531,21.62
77,230,231,1.446,0.342,6.4
