,from_node,to_node,edge_tt,edge_var,distance
0,0,1,5.0,0.0,43.86
1,14,15,4.0,0.545,50.99
2,16,17,8.478,0.897,101.05
3,42,43,5.6,0.8,42.99
4,44,45,3.0,0.0,18.6
5,54,55,21.0,0.0,94.21
6,90,91,89.0,0.0,177.86
7,94,95,7.0,39.5,13.91
8,98,99,7.889,0.949,128.51
9,104,105,1.111,0.105,22.63
10,108,109,17.538,108.018,30.71
11,110,111,12.5,81.389,100.46
12,112,113,4.778,0.444,62.66
13,114,115,8.75,36.786,40.52
14,118,119,1.714,0.238,19.0
15,120,121,3.0,0.0,21.47
16,122,123,4.7,0.456,58.42
17,124,125,2.3,0.233,31.48
18,126,127,4.3,0.678,54.49
19,160,161,4.333,0.242,80.97
20,162,163,13.583,0.992,250.33
21,176,177,9.5,4.5,71.63
22,182,183,10.0,0.0,19.19
23,194,195,7.0,0.0,38.67
24,196,197,1.5,0.5,9.98
25,200,201,7.364,0.855,159.67
26,202,203,10.2,1.2,77.67
27,206,207,8.0,8.0,56.26
28,208,209,29.0,0.0,146.58
29,232,233,5.5,0.5,30.91
30,260,261,4.0,0.0,28.02
31,264,265,11.083,169.902,6.31
32,266,267,3.0,0.0,4.23
33,332,333,12.125,13.856,133.91
34,392,393,2.0,0.0,12.57
35,426,427,5.0,0.0,19.27
36,432,433,10.0,0.0,124.22
37,466,467,102.0,0.0,460.6
38,494,495,3.4,0.8,54.03
39,496,497,2.6,0.3,48.35
40,498,499,6.0,0.0,126.35
41,502,503,5.2,0.2,60.86
42,506,507,223.0,242.0,1088.11
43,516,517,12.0,0.0,47.21
44,542,543,10.0,0.0,61.67
45,554,555,5.0,0.0,22.08
46,558,559,7.0,0.0,36.12
47,566,567,6.0,0.0,40.12
48,568,569,14.333,2.333,111.17
49,570,571,24.333,9.333,95.94
50,572,573,20.0,0.0,92.3
51,592,593,7.348,0.874,157.69
52,596,597,3.0,0.0,43.68
53,628,629,6.923,4.577,85.11
54,630,631,1.84,0.14,10.81
55,632,633,1.125,0.125,3.75
56,634,635,38.0,0.0,196.59
57,636,637,49.0,0.0,327.35
58,638,639,120.143,2855.209,689.29
59,640,641,22.0,0.0,117.06
60,642,643,18.0,0.0,100.7
61,644,645,23.0,1.0,114.83
62,648,649,39.0,0.0,180.04
63,654,655,17.5,0.5,94.66
64,656,657,21.857,11.81,102.28
65,658,659,21.625,8.554,105.41
66,660,661,3.9,0.544,17.58
67,664,665,10.0,0.0,50.36
68,666,667,6.885,0.586,110.74
69,710,711,3.0,0.0,16.38
70,726,727,53.0,12.4,252.87
71,728,729,17.222,1.694,85.98
72,736,737,34.0,0.0,156.67
73,738,739,7.038,1.398,99.76
74,740,741,2.0,0.444,25.29
75,742,743,15.923,165.41,39.07
76,748,749,18.25,66.109,186.97
77,750,751,5.042,0.737,62.58
78,856,857,12.0,0.0,45.22
79,870,871,8.714,0.905,67.04
80,872,873,2.667,0.267,22.1
81,876,877,9.0,0.4,69.18
82,880,881,4.556,2.711,47.81
83,898,899,24.0,0.0,133.84
84,980,981,10.0,0.0,40.68
85,1044,1045,1.5,0.5,7.49
86,1046,1047,2.0,0.0,8.13
87,1048,1049,1.25,0.214,17.09
