,from_node,to_node,general_mean,general_var,distance,edge_tt,edge_var
0,0,1,10.435166016300075,6.227897215885584,43.86,4.443,1.01
1,4,5,4.516827541113506,1.7945680997227789,1.56,0.376,0.01
2,6,7,4.010457145692383,2.8911819263011678,3.01,0.885,0.101
3,10,11,6.950568165115597,1.3941994209404471,60.57,8.966,2.192
4,14,15,11.983578827408348,8.747583422262705,50.99,4.514,1.103
5,16,17,11.61341535315614,5.473600543197068,101.05,9.054,3.073
6,18,19,5.105174142300582,0.3143795023062837,41.6,8.247,0.801
7,20,21,3.23889368689538,3.5961482747393734,3.7,1.534,0.447
8,24,25,4.389694833123676,0.34440793411998366,3.21,0.744,0.01
9,28,29,6.483895206999711,0.0,6.06,0.935,0.0
10,34,35,5.189518666666667,0.3413038677973331,8.85,1.727,0.037
11,36,37,4.723061818773115,0.1629466175125602,41.75,8.904,0.571
12,38,39,3.7414543238172966,0.19915193872696732,9.08,2.461,0.084
13,40,41,4.114341103885208,1.8029251055300215,41.93,11.277,11.062
14,42,43,7.479318398969028,0.7294943974513495,42.99,5.823,0.431
15,44,45,6.261811392633442,3.7086264850800825,18.6,3.251,0.835
16,46,47,4.9184740200481905,0.29432412383539547,160.59,33.048,12.97
17,50,51,4.624835111595255,0.654212995548463,23.07,5.141,0.761
18,54,55,4.46344079386698,0.41205789355420575,94.21,21.544,9.215
19,58,59,2.604341872288398,0.0,2.46,0.945,0.0
20,60,61,3.187813351525056,0.053619808364842717,2.47,0.779,0.003
21,64,65,5.454452666666666,0.31443872315786675,3.26,0.604,0.004
22,70,71,5.338712,0.0,4.07,0.762,0.0
23,72,73,5.451427245968759,0.0,1.96,0.36,0.0
24,74,75,4.551976895443964,2.6526764192814207,3.02,0.748,0.056
25,76,77,4.966661148025137,0.375345237207526,3.63,0.742,0.008
26,78,79,5.792814252985447,0.0,6.15,1.062,0.0
27,90,91,2.2151443162521387,0.1747354176504476,177.86,83.152,229.578
28,92,93,2.4697444461438502,0.092524391239365,0.2,0.082,0.0
29,94,95,2.7131695316398483,17.963105662054392,13.91,17.637,64.14
30,98,99,15.564599867769639,2.808837167006973,128.51,8.352,0.79
31,100,101,7.360530510447808,0.999929840408091,68.52,9.481,1.599
32,102,103,8.532473724098447,0.7196306213736913,3.18,0.376,0.001
33,104,105,19.447931950357724,3.2876281751897083,22.63,1.174,0.012
34,106,107,16.270559401068077,2.4170100315952276,11.41,0.708,0.004
35,108,109,1.8540975037518408,13.388043092347852,30.71,81.069,1068.431
36,110,111,9.031692683769075,34.98346287827358,100.46,15.893,53.061
37,112,113,13.084605683172244,2.598020220417298,62.66,4.862,0.348
38,114,115,2.8093215630096338,20.88280197068791,40.52,52.587,550.455
39,116,117,12.611776485791689,1.9804668022133944,9.82,0.788,0.008
40,118,119,11.102223724170681,1.475876917873856,19.0,1.732,0.035
41,120,121,8.347780002998745,7.566792822411273,21.47,2.851,0.718
42,122,123,10.931864755633528,10.519060136009255,58.42,5.814,2.514
