,from_node,to_node,time_spec_mean,time_spec_var,distance,edge_tt,edge_var
0,0,1,10.865341852419563,4.149293189420297,43.86,4.179,0.573
1,4,5,3.451061230875993,0.3690667530170719,1.56,0.466,0.006
2,6,7,2.4452179106110417,2.332967236872227,3.01,1.711,0.591
3,10,11,6.513460348934266,3.4501220465809745,60.57,10.055,7.032
4,14,15,8.845625122433281,29.3348666199483,50.99,7.926,12.458
5,16,17,10.206767816882468,15.800359641042235,101.05,11.402,14.866
6,18,19,4.409434323386507,0.5930918695885375,41.6,9.722,2.715
7,20,21,3.6591344723694013,4.266852264591085,3.7,1.333,0.326
8,24,25,3.267974521559663,3.921169518872834,3.21,1.343,0.354
9,26,27,4.005103349152215,0.17424078645190283,22.81,5.757,0.352
10,30,31,5.263096,0.0,1.01,0.192,0.0
11,32,33,6.382323999999999,0.0,0.2,0.031,0.0
12,36,37,5.05455076645222,0.39208428330364337,41.75,8.387,1.047
13,40,41,0.18841741967668613,0.7632692227129124,41.93,5007.07,1064739.259
14,42,43,7.594370471345618,1.5144728429902286,42.99,5.809,0.841
15,44,45,6.313101346831878,3.4002077991782333,18.6,3.198,0.741
16,46,47,3.3062814867451205,6.439329795529235,160.59,77.183,1389.691
17,50,51,4.395196932650636,0.6038491394471378,23.07,5.413,0.861
18,52,53,0.12664716246880192,0.49619779271972425,32.59,8218.057,2048527.005
19,54,55,4.625846286346867,0.12024802826323427,94.21,20.48,2.331
20,56,57,4.921219798282141,0.002188180674738277,11.5,2.337,0.0
21,58,59,5.016591886068551,0.23379582634682272,2.46,0.495,0.002
22,60,61,3.7828285676935267,1.534085605202125,2.47,0.723,0.046
23,62,63,4.3660430166458335,0.0,3.1,0.71,0.0
24,64,65,5.2275011318698485,0.5020245473808436,3.26,0.635,0.007
25,68,69,5.419887999999999,0.0,2.34,0.432,0.0
26,70,71,5.717347999999999,0.0,4.07,0.712,0.0
27,72,73,5.605592,0.0,1.96,0.35,0.0
28,74,75,3.7903638610849106,0.12554736025952767,3.02,0.804,0.006
29,76,77,4.340988925611358,0.8234943127257686,3.63,0.873,0.031
30,78,79,5.36088089475553,0.23845751430206927,6.15,1.157,0.011
31,80,81,5.212972064780322,0.2896885778550125,5.22,1.012,0.011
32,82,83,0.05016135140389898,0.04775347891504751,48.69,19392.682,17881652.536
33,90,91,2.4627205529641065,0.2553150934112155,177.86,75.261,219.57
34,92,93,2.7108209535153835,0.1570587572490718,0.2,0.075,0.0
35,94,95,1.738218552929249,10.853402956455758,13.91,36.749,230.04
36,98,99,15.472559956587244,2.1630215462734834,128.51,8.381,0.623
37,100,101,6.586418334087613,6.341374164528785,68.52,11.924,15.821
38,102,103,7.406087670153491,0.6509299050044004,3.18,0.434,0.002
39,104,105,19.22023510447128,2.0954876268847733,22.63,1.184,0.008
40,106,107,16.10615516102466,1.6279540429931432,11.41,0.713,0.003
41,108,109,2.3644752131641096,12.415317505846925,30.71,41.831,374.609
42,110,111,8.98194774352955,25.78467290149315,100.46,14.759,39.982
43,112,113,12.631082269524484,1.9704316837371403,62.66,5.022,0.304
44,114,115,2.6474876582901836,13.93232860188839,40.52,45.727,465.615
45,116,117,7.0102059026699965,34.71931436912583,9.82,2.39,1.386
46,118,119,7.3035665346005025,24.03776832096226,19.0,3.774,3.05
47,120,121,6.202123901079724,12.918316473069794,21.47,4.624,4.024
48,122,123,8.017686753651255,21.800497190486986,58.42,9.757,18.005
49,124,125,10.81537081707388,10.73833906735334,31.48,3.178,0.778
50,126,127,11.824867950725578,3.8600077163922406,54.49,4.735,0.586
51,128,129,4.473100968503539,2.5987078786835243,66.07,16.689,28.336
52,134,135,5.500047204383009,0.23651681490381007,112.05,20.532,3.245
53,136,137,1.7106508942513652,5.627892517526273,28.17,48.137,521.524
54,138,139,7.1405683292644415,2.351022417608304,68.83,10.084,4.284
55,142,143,4.128558169124731,3.1723455809794685,36.62,10.521,14.643
56,144,145,13.403516451913601,2.76503254734631,144.65,10.958,1.793
57,146,147,14.054744823568345,2.1728024427565886,115.78,8.328,0.746
58,148,149,0.7066636927245965,5.703070439299903,13.2,232.006,3984.79
59,150,151,7.579812000685852,6.7532509336180615,28.86,4.255,1.704
60,154,155,4.929613657191283,0.4476216826288634,17.94,3.706,0.244
61,160,161,18.516560875784677,15.40778243704715,80.97,4.569,0.859
62,162,163,17.784582092008623,16.04772038617286,250.33,14.79,10.052
63,176,177,7.597795646886363,0.760545069355618,71.63,9.552,1.171
64,178,179,2.6201230419555768,0.17226870287941565,5.18,2.027,0.098
65,180,181,1.9891787527673273,0.25022044771562396,19.08,10.198,5.818
66,182,183,0.7722100128002426,1.0766205165169183,19.19,69.718,1114.99
67,184,185,4.499708382948185,0.14905644372628502,101.6,22.745,3.753
68,186,187,4.85610773935829,0.24943737565561186,71.74,14.929,2.309
69,188,189,4.620201496859743,0.32468169818741555,165.88,36.449,19.607
70,190,191,6.4574157479271665,0.7659327127118658,2.67,0.421,0.003
71,192,193,5.330233737782579,4.339735849726329,7.88,1.704,0.334
72,194,195,7.033121540168582,1.3369406728860744,38.67,5.647,0.817
73,196,197,7.389073181258459,0.7351969690676642,9.98,1.369,0.025
74,200,201,20.65471279498528,4.985791534765804,159.67,7.821,0.698
75,202,203,7.6469275734443345,0.8619325376870746,77.67,10.307,1.521
76,204,205,6.726087251383769,3.602731637054001,45.69,7.334,3.675
77,206,207,3.44935213510536,20.642548402757217,56.26,44.608,461.543
78,208,209,4.630173343710775,0.5210013859193332,146.58,32.427,24.356
79,210,211,2.1617240663339623,0.359402993739183,87.48,43.58,125.95
80,214,215,4.332315564639135,0.16460845413847663,96.05,22.365,4.311
81,218,219,4.169,0.0,9.27,2.224,0.0
82,224,225,6.530288510286259,2.669552124977073,36.69,5.97,1.976
83,226,227,5.208072577537172,0.1358488934379001,90.42,17.448,1.51
84,228,229,4.747311253785256,0.5299706486806525,21.62,4.661,0.488
85,230,231,3.3824366548942626,0.7397351665242972,6.4,2.014,0.231
86,232,233,5.666426974658938,3.794243185872884,30.91,6.1,3.516
87,234,235,4.304258074566479,0.3803009538055492,0.73,0.173,0.001
88,236,237,4.845612891462966,0.8275686607657209,15.07,3.22,0.341
89,238,239,2.428281772582812,0.0,0.55,0.226,0.0
90,242,243,0.5394823782485709,1.1643935772196807,2.26,20.949,70.211
91,244,245,5.010127953844594,0.18283798661778156,31.47,6.327,0.287
92,246,247,4.6207278453884975,0.3640187035536563,34.85,7.671,0.97
