,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.0,0.0,43.86
1,2,3,3.0,0.0,25.49
2,10,11,9.5,4.5,60.57
3,14,15,3.941,0.434,50.99
4,16,17,8.556,0.497,101.05
5,42,43,5.714,0.238,42.99
6,44,45,3.0,0.4,18.6
7,52,53,3.0,0.0,32.59
8,82,83,4.0,0.0,48.69
9,90,91,88.5,12.5,177.86
10,94,95,33.75,578.5,13.91
11,98,99,8.056,0.644,128.51
12,108,109,16.158,171.14,30.71
13,110,111,10.25,10.917,100.46
14,112,113,5.0,0.0,62.66
15,114,115,19.667,249.515,40.52
16,118,119,1.5,0.273,19.0
17,120,121,3.0,0.0,21.47
18,122,123,4.417,0.629,58.42
19,124,125,2.417,0.265,31.48
20,126,127,4.0,0.545,54.49
21,148,149,6.5,49.667,13.2
22,150,151,3.0,0.0,28.86
23,160,161,4.0,0.0,80.97
24,162,163,13.4,0.3,250.33
25,182,183,8.0,0.0,19.19
26,184,185,19.0,0.0,101.6
27,188,189,34.0,0.0,165.88
28,200,201,7.308,0.397,159.67
29,202,203,10.5,0.5,77.67
30,206,207,11.0,38.0,56.26
31,208,209,33.0,0.0,146.58
32,228,229,4.0,0.0,21.62
33,232,233,5.0,0.0,30.91
34,260,261,33.0,128.0,28.02
35,264,265,9.429,43.619,6.31
36,286,287,10.0,1.0,72.84
37,332,333,10.484,1.791,133.91
38,360,361,3.0,0.0,41.81
39,402,403,13.0,0.0,170.52
40,404,405,21.0,0.0,281.09
41,406,407,20.0,242.0,416.58
42,408,409,14.0,2.0,182.01
43,426,427,3.0,0.0,19.27
44,428,429,18.0,0.0,88.72
45,432,433,10.0,0.0,124.22
46,462,463,21.0,0.0,106.27
47,470,471,22.5,0.5,111.76
48,494,495,4.0,0.0,54.03
49,496,497,2.0,0.0,48.35
50,498,499,6.5,0.5,126.35
51,502,503,5.5,0.5,60.86
52,506,507,206.5,2380.5,1088.11
53,538,539,4.333,0.333,19.91
54,540,541,25.0,0.0,117.01
55,548,549,27.0,0.0,146.71
56,558,559,8.0,0.0,36.12
57,568,569,15.5,0.5,111.17
58,570,571,18.333,1.333,95.94
59,592,593,7.333,0.923,157.69
60,596,597,3.5,0.333,43.68
61,628,629,6.667,0.606,85.11
62,630,631,1.571,0.257,10.81
63,638,639,138.667,448.0,689.29
64,642,643,18.0,8.0,100.7
65,648,649,33.0,0.0,180.04
66,654,655,21.0,0.0,94.66
67,656,657,20.167,3.767,102.28
68,658,659,20.2,6.7,105.41
69,660,661,3.429,0.952,17.58
70,664,665,11.0,2.0,50.36
71,666,667,6.944,0.291,110.74
72,682,683,12.0,0.0,55.99
73,684,685,7.0,0.0,36.48
74,686,687,40.0,0.0,207.14
75,688,689,13.0,0.0,68.83
76,722,723,147.0,0.0,866.53
77,726,727,53.2,57.7,252.87
78,728,729,17.25,4.75,85.98
79,738,739,6.75,0.543,99.76
80,740,741,2.158,0.14,25.29
81,742,743,22.579,138.924,39.07
82,748,749,14.682,4.418,186.97
83,750,751,4.818,0.251,62.58
84,792,793,5.0,0.0,28.86
85,822,823,6.0,0.0,34.94
86,840,841,5.0,0.0,28.86
87,866,867,6.0,0.0,28.86
88,870,871,8.333,0.333,67.04
89,872,873,2.333,0.333,22.1
90,874,875,1.333,0.333,9.37
91,876,877,8.333,0.333,69.18
92,880,881,3.676,0.225,47.81
93,902,903,15.0,0.0,81.61
94,904,905,3.0,0.0,15.89
95,918,919,2.0,0.0,6.09
96,964,965,11.0,0.0,55.39
97,970,971,7.0,0.0,30.07
98,1046,1047,2.0,0.0,8.13
99,1048,1049,1.2,0.178,17.09
100,1050,1051,1.2,0.178,17.3
101,1052,1053,2.923,0.577,35.82
102,1054,1055,2.375,0.268,29.69
103,1056,1057,6.75,53.071,22.2
104,1082,1083,16.0,8.0,80.44
105,1166,1167,8.0,0.0,45.02
106,1180,1181,4.0,2.0,18.39
107,1188,1189,12.0,0.0,66.8
108,1204,1205,41.0,0.0,75.27
109,1214,1215,9.0,0.0,69.67
110,1216,1217,3.963,0.345,50.47
111,1218,1219,12.593,114.328,29.15
112,1220,1221,2.296,0.293,31.44
113,1222,1223,5.107,0.396,65.62
114,1224,1225,3.25,0.269,39.29
115,1226,1227,1.5,0.3,4.29
116,1258,1259,6.667,0.333,33.89
117,1286,1287,3.0,0.0,12.46
118,1294,1295,7.333,0.333,33.71
119,1300,1301,5.5,0.5,25.92
120,1302,1303,2.0,0.0,7.24
121,1324,1325,4.0,0.0,15.98
122,1360,1361,10.0,0.0,34.75
123,1362,1363,11.0,0.0,37.47
124,1410,1411,3.0,0.0,14.16
125,1426,1427,51.0,0.0,217.33
126,1428,1429,16.708,1.955,216.65
127,1430,1431,11.926,0.917,139.44
128,1432,1433,5.519,0.644,70.26
129,1434,1435,4.667,0.231,61.02
130,1436,1437,4.529,0.317,61.49
131,1438,1439,3.971,0.211,51.93
132,1440,1441,3.5,0.258,45.48
133,1444,1445,1.176,0.15,16.04
134,1500,1501,6.455,0.273,154.58
135,1502,1503,2.091,0.091,50.04
136,1506,1507,2.0,0.0,9.86
137,1512,1513,2.0,0.0,8.57
138,1526,1527,1.714,0.238,25.81
139,1528,1529,1.375,0.268,15.45
140,1594,1595,10.0,0.0,76.85
141,1600,1601,3.786,0.181,54.16
142,1602,1603,7.786,0.643,104.49
143,1604,1605,3.333,5.067,7.84
144,1606,1607,7.9,0.989,96.18
145,1608,1609,6.7,0.678,90.09
146,1610,1611,5.875,0.982,76.59
147,1616,1617,6.905,0.59,89.18
148,1620,1621,1.765,0.191,21.93
149,1626,1627,6.0,0.0,28.4
150,1646,1647,1.429,0.286,18.51
151,1648,1649,11.0,1.333,145.56
152,1650,1651,5.857,0.476,81.08
153,1666,1667,2.0,0.0,7.52
154,1668,1669,5.0,0.0,34.72
155,1670,1671,6.0,0.0,50.69
156,1682,1683,11.0,0.0,66.87
157,1694,1695,2.594,0.443,54.28
158,1702,1703,15.0,2.0,72.84
159,1704,1705,21.6,200.933,16.48
160,1706,1707,1.6,0.267,14.72
161,1708,1709,21.0,8.0,97.69
162,1828,1829,11.0,0.0,26.07
163,1834,1835,11.0,0.0,83.29
164,1836,1837,5.0,0.0,38.07
165,1850,1851,2.0,0.0,11.52
166,1866,1867,5.5,0.5,35.11
167,1874,1875,3.5,0.5,23.78
168,1876,1877,3.0,0.0,20.3
169,1878,1879,2.5,0.5,19.66
170,1880,1881,3.5,0.5,26.13
171,1882,1883,2.0,0.0,15.0
172,1884,1885,9.5,0.5,61.93
173,1902,1903,5.0,0.0,14.06
174,1920,1921,6.714,0.238,80.37
175,1922,1923,4.714,0.238,67.0
176,1938,1939,7.5,0.5,102.05
177,1940,1941,10.0,2.0,131.49
178,1942,1943,3.0,0.0,43.62
179,1992,1993,41.5,4.5,184.39
180,2010,2011,7.0,0.0,95.45
181,2012,2013,10.25,0.25,138.42
182,2016,2017,8.0,0.0,97.1
183,2018,2019,5.0,0.0,45.29
184,2066,2067,2.0,0.0,14.64
185,2086,2087,11.6,44.114,27.41
186,2088,2089,2.267,0.21,28.15
187,2090,2091,3.0,0.133,40.76
188,2092,2093,2.625,0.383,33.11
189,2100,2101,2.5,0.5,11.54
190,2116,2117,15.0,0.0,133.07
191,2118,2119,2.0,0.0,16.83
192,2122,2123,2.833,4.167,11.92
193,2124,2125,1.8,0.2,13.32
194,2126,2127,10.4,2.3,70.98
195,2130,2131,2.0,0.25,15.04
196,2134,2135,66.0,0.0,295.21
197,2142,2143,15.0,0.0,181.3
198,2146,2147,24.25,6.25,288.54
199,2148,2149,3.5,0.5,46.21
200,2150,2151,18.1,109.433,92.59
201,2158,2159,1.429,0.286,21.71
202,2162,2163,2.429,0.286,31.1
203,2164,2165,2.0,0.25,27.68
204,2168,2169,2.143,0.143,29.55
205,2170,2171,5.2,0.2,65.18
206,2172,2173,1.75,0.214,21.11
207,2174,2175,1.75,0.5,22.19
208,2176,2177,1.286,0.238,14.56
209,2178,2179,7.0,0.0,76.27
210,2180,2181,6.0,0.0,81.11
211,2182,2183,5.667,0.333,74.04
212,2184,2185,10.333,1.333,145.3
213,2188,2189,4.333,0.333,53.01
214,2190,2191,3.925,0.225,48.33
215,2192,2193,12.179,101.783,19.48
216,2194,2195,9.605,62.678,10.69
217,2196,2197,4.025,1.461,50.72
218,2200,2201,82.0,0.0,407.94
219,2206,2207,2.5,0.5,40.25
220,2208,2209,4.5,0.5,48.29
221,2210,2211,15.0,0.0,168.23
222,2212,2213,4.333,0.333,37.74
223,2226,2227,2.0,0.0,27.2
224,2228,2229,7.5,0.5,101.41
225,2230,2231,3.0,0.0,31.24
226,2232,2233,20.0,0.0,95.88
227,2274,2275,6.5,1.667,46.82
228,2276,2277,4.5,0.333,36.92
229,2278,2279,8.333,0.333,65.69
230,2284,2285,7.0,0.0,51.86
231,2298,2299,8.75,0.917,66.9
232,2300,2301,4.4,0.3,36.5
233,2304,2305,3.0,0.0,21.8
234,2306,2307,8.0,0.0,62.71
235,2326,2327,6.5,0.684,106.64
236,2366,2367,4.545,0.273,41.32
237,2368,2369,5.818,0.364,71.95
238,2370,2371,7.091,0.691,91.9
239,2372,2373,12.455,0.873,159.06
240,2374,2375,4.545,0.473,61.75
241,2376,2377,3.818,0.164,51.09
242,2378,2379,10.182,0.564,133.02
243,2380,2381,16.182,1.764,209.65
244,2382,2383,2.455,0.273,30.62
245,2392,2393,6.381,0.748,101.2
246,2394,2395,2.19,0.162,36.53
247,2396,2397,18.273,3.017,270.15
248,2428,2429,10.0,0.0,68.45
249,2430,2431,6.0,0.0,41.23
250,2432,2433,5.0,0.0,31.28
251,2450,2451,11.0,0.0,78.34
252,2458,2459,5.0,0.0,32.43
253,2460,2461,3.0,0.0,23.74
254,2466,2467,15.0,0.0,197.5
255,2468,2469,2.0,0.0,27.78
256,2470,2471,19.0,0.0,270.5
257,2472,2473,2.0,0.0,26.27
258,2478,2479,4.0,0.0,21.09
259,2484,2485,4.0,0.0,21.69
260,2488,2489,3.0,0.0,22.63
261,2496,2497,8.222,0.694,60.69
262,2498,2499,8.111,0.111,59.32
263,2500,2501,4.389,0.252,33.17
264,2502,2503,81.0,0.0,168.94
265,2528,2529,17.0,0.0,88.14
266,2532,2533,3.0,0.0,17.48
267,2558,2559,2.2,0.2,36.94
268,2560,2561,5.833,0.967,74.12
269,2598,2599,4.0,0.0,43.87
270,2600,2601,15.0,0.0,121.56
271,2612,2613,10.0,0.0,87.32
272,2614,2615,28.0,8.0,134.84
273,2618,2619,10.2,0.7,47.63
274,2620,2621,6.0,0.0,30.74
275,2642,2643,6.0,0.0,28.47
276,2660,2661,4.0,0.0,20.05
277,2664,2665,2.737,0.205,35.7
278,2666,2667,8.737,0.871,114.09
279,2668,2669,1.167,0.147,14.3
280,2670,2671,1.059,0.059,11.8
281,2694,2695,3.167,0.167,23.79
282,2700,2701,12.0,0.0,104.24
283,2708,2709,4.0,0.0,39.77
284,2710,2711,19.0,0.0,165.4
285,2712,2713,15.0,0.0,125.19
286,2732,2733,5.5,4.5,25.07
287,2738,2739,2.0,0.0,12.3
288,2750,2751,6.0,0.0,38.62
289,2752,2753,7.0,0.0,52.44
290,2754,2755,3.5,0.5,25.64
291,2762,2763,15.25,0.917,82.0
292,2790,2791,11.0,0.0,49.67
293,2814,2815,10.0,0.0,75.96
294,2816,2817,13.0,0.0,103.14
295,2818,2819,7.333,0.333,53.52
296,2820,2821,4.8,0.7,36.9
297,2826,2827,3.5,0.333,39.6
298,2828,2829,16.0,2.0,207.1
299,2830,2831,5.25,0.25,65.61
300,2844,2845,9.5,0.333,193.83
301,2848,2849,22.739,8.383,337.38
302,2850,2851,7.222,0.889,113.8
303,2852,2853,9.667,1.529,149.02
304,2854,2855,7.889,1.163,125.42
305,2856,2857,1.667,0.235,27.18
306,2858,2859,6.556,0.497,91.37
307,2904,2905,4.0,0.0,41.92
308,2906,2907,7.0,0.0,58.86
309,2920,2921,2.0,0.0,22.85
310,2926,2927,9.0,0.0,136.32
311,2928,2929,13.0,0.0,183.53
312,2930,2931,5.0,0.0,84.5
313,2932,2933,8.0,0.0,111.23
314,2934,2935,8.5,81.0,45.7
315,2942,2943,11.0,0.0,81.9
316,2950,2951,7.0,0.0,97.28
317,2952,2953,3.2,0.2,42.34
318,2954,2955,2.0,0.0,27.31
319,2958,2959,10.1,0.989,128.76
320,2960,2961,8.727,13.218,70.55
321,2962,2963,2.4,0.489,21.81
322,2964,2965,5.3,0.233,69.78
323,2972,2973,3.0,0.0,15.63
324,2974,2975,4.0,0.0,24.24
325,2976,2977,3.0,0.0,10.78
326,2988,2989,3.0,0.0,36.08
327,2990,2991,2.0,0.0,25.22
328,2992,2993,2.0,0.0,25.16
329,2994,2995,7.2,0.7,95.43
330,3156,3157,5.0,0.0,27.44
331,3196,3197,23.0,0.0,123.53
332,3312,3313,8.0,0.0,39.67
333,3350,3351,3.0,0.0,23.44
334,3352,3353,12.0,0.0,88.46
335,3354,3355,1.333,0.23,14.2
336,3366,3367,7.0,0.533,90.4
337,3368,3369,27.882,5.36,340.74
338,3372,3373,40.0,0.0,157.35
339,3386,3387,72.0,0.0,341.18
340,3388,3389,48.333,72.333,210.43
341,3390,3391,47.0,0.0,220.26
342,3396,3397,2.143,0.143,14.72
343,3398,3399,2.0,0.0,15.42
344,3402,3403,2.0,0.0,29.93
345,3406,3407,22.5,24.5,44.65
346,3408,3409,41.0,7.0,81.43
347,3410,3411,13.0,3.0,28.44
348,3412,3413,22.0,0.0,46.66
349,3414,3415,22.0,0.0,43.85
350,3428,3429,4.0,0.0,26.22
351,3436,3437,3.0,0.0,16.74
352,3440,3441,12.0,2.0,91.7
353,3442,3443,2.5,0.5,12.46
354,3458,3459,12.5,0.5,96.77
355,3460,3461,5.0,0.0,33.56
356,3462,3463,3.333,0.333,26.8
357,3484,3485,5.5,0.5,114.52
358,3486,3487,3.0,0.0,29.41
359,3488,3489,55.0,0.0,116.64
360,3490,3491,120.5,27144.5,526.52
361,3508,3509,27.0,0.0,159.58
362,3510,3511,190.667,26430.333,776.65
363,3522,3523,17.0,0.0,71.78
364,3558,3559,4.0,0.0,17.24
365,3560,3561,9.5,1.0,42.04
366,3594,3595,6.0,0.0,34.82
367,3606,3607,1.5,0.5,7.1
368,3636,3637,21.0,8.0,100.14
369,3638,3639,4.5,0.5,24.01
370,3642,3643,2.0,0.0,7.15
371,3668,3669,2.0,0.0,4.48
372,3672,3673,31.5,0.5,58.06
373,3678,3679,3.0,0.0,13.93
374,3688,3689,2.0,0.0,6.03
375,3724,3725,18.4,173.3,57.35
376,3726,3727,7.5,0.5,95.12
377,3728,3729,3.5,0.5,47.19
378,3730,3731,14.0,2.0,176.13
379,3732,3733,2.0,2.0,17.38
380,3734,3735,3.0,0.0,39.77
381,3752,3753,14.0,0.0,91.25
382,3764,3765,2.0,0.0,11.09
383,3796,3797,11.333,2.333,48.86
384,3806,3807,3.0,0.0,13.15
385,3822,3823,4.0,0.0,18.69
386,3838,3839,2.0,0.0,7.92
387,3858,3859,13.6,0.8,66.25
388,3904,3905,7.0,0.8,59.98
389,3906,3907,6.0,0.0,43.88
390,3908,3909,6.0,0.0,47.6
391,3910,3911,3.0,0.0,11.38
392,3912,3913,4.0,0.0,40.79
393,3914,3915,2.0,0.0,20.1
394,3916,3917,13.0,0.0,118.79
395,3918,3919,4.333,0.267,61.49
396,3924,3925,2.667,0.267,39.96
397,3926,3927,3.0,0.0,18.68
398,3934,3935,42.5,40.5,196.01
399,3936,3937,5.0,0.0,20.93
400,3938,3939,34.0,0.0,143.94
401,3942,3943,22.0,0.0,110.46
402,3948,3949,30.667,12.333,156.42
