,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.0,0.4,43.86
1,8,9,5.0,0.0,20.95
2,12,13,24.0,0.0,126.31
3,14,15,8.096,251.761,50.99
4,16,17,9.015,17.126,101.05
5,18,19,9.0,0.0,41.6
6,28,29,1.25,0.25,6.06
7,34,35,1.5,0.5,8.85
8,38,39,2.0,0.0,9.08
9,40,41,70.0,7688.0,41.93
10,42,43,5.682,0.362,42.99
11,44,45,3.317,2.83,18.6
12,46,47,36.5,4.5,160.59
13,50,51,4.0,0.0,23.07
14,52,53,150.625,70213.723,32.59
15,56,57,2.0,0.0,11.5
16,82,83,347.652,231388.51,48.69
17,90,91,67.0,889.0,177.86
18,94,95,24.048,1717.391,13.91
19,98,99,8.292,0.979,128.51
20,100,101,9.75,0.25,68.52
21,104,105,1.097,0.088,22.63
22,108,109,20.094,230.067,30.71
23,110,111,11.927,45.528,100.46
24,112,113,4.902,0.371,62.66
25,114,115,26.784,620.203,40.52
26,116,117,1.495,21.449,9.82
27,118,119,2.875,50.514,19.0
28,120,121,4.766,55.551,21.47
29,122,123,7.969,23.766,58.42
30,124,125,2.831,0.901,31.48
31,126,127,4.615,0.673,54.49
32,128,129,13.5,1.667,66.07
33,130,131,38.0,0.0,183.52
34,134,135,24.0,0.0,112.05
35,136,137,6.143,3.143,28.17
36,138,139,9.5,0.5,68.83
37,142,143,8.5,0.333,36.62
38,144,145,12.0,1.0,144.65
39,146,147,8.667,0.333,115.78
40,148,149,11.75,142.917,13.2
41,150,151,2.75,0.25,28.86
42,154,155,3.222,0.444,17.94
43,160,161,4.55,0.614,80.97
44,162,163,13.898,1.328,250.33
45,168,169,12.0,0.0,52.02
46,176,177,10.267,1.924,71.63
47,178,179,2.667,0.333,5.18
48,180,181,9.6,1.822,19.08
49,182,183,9.9,5.472,19.19
50,184,185,21.0,0.0,101.6
51,186,187,12.0,0.0,71.74
52,192,193,1.143,0.143,7.88
53,194,195,5.75,0.5,38.67
54,196,197,1.4,0.257,9.98
55,198,199,14.5,24.5,60.83
56,200,201,7.6,0.671,159.67
57,202,203,10.321,1.411,77.67
58,204,205,5.0,0.0,45.69
59,206,207,16.606,228.785,56.26
60,208,209,30.0,8.0,146.58
61,210,211,44.0,18.0,87.48
62,212,213,5.0,0.0,23.59
63,214,215,19.0,0.0,96.05
64,224,225,6.0,2.0,36.69
65,228,229,4.625,0.268,21.62
66,230,231,1.333,0.267,6.4
67,232,233,5.529,1.015,30.91
68,238,239,3.0,0.0,0.55
69,244,245,7.0,0.0,31.47
70,246,247,6.75,0.917,34.85
