,from_node,to_node,edge_tt,edge_var,distance
0,0,1,5.844,1.885,43.86
1,4,5,2.224,2.04,1.56
2,6,7,2.129,5.224,3.01
3,8,9,3.614,0.438,20.95
4,10,11,9.738,0.0,60.57
5,12,13,23.328,29.257,126.31
6,14,15,8.153,338.511,50.99
7,16,17,8.649,8.352,101.05
8,18,19,7.663,0.0,41.6
9,24,25,1.224,0.147,3.21
10,26,27,4.067,0.478,22.81
11,30,31,1.088,0.153,1.01
12,34,35,1.855,0.264,8.85
13,36,37,10.014,0.838,41.75
14,38,39,2.215,0.0,9.08
15,42,43,5.637,3.428,42.99
16,44,45,3.216,0.91,18.6
17,50,51,5.653,0.0,23.07
18,52,53,2.922,1.323,32.59
19,60,61,1.069,0.014,2.47
20,66,67,18.014,0.0,94.31
21,70,71,1.002,0.076,4.07
22,82,83,3.961,0.679,48.69
23,90,91,133.895,8833.626,177.86
24,92,93,1.134,0.14,0.2
25,94,95,6.192,44.732,13.91
26,98,99,8.468,7.049,128.51
27,100,101,12.711,11.243,68.52
28,104,105,1.078,0.154,22.63
29,106,107,1.055,0.108,11.41
30,108,109,22.82,750.761,30.71
31,110,111,12.193,63.587,100.46
32,112,113,5.071,2.521,62.66
33,114,115,27.874,582.435,40.52
34,116,117,1.93,35.102,9.82
35,118,119,2.256,22.258,19.0
36,120,121,3.428,5.962,21.47
37,122,123,7.668,19.579,58.42
38,124,125,2.991,2.103,31.48
39,126,127,4.651,2.607,54.49
40,128,129,16.344,48.865,66.07
41,130,131,35.08,258.373,183.52
42,134,135,20.761,7.012,112.05
43,136,137,39.723,0.0,28.17
44,138,139,11.727,96.962,68.83
45,142,143,9.765,11.057,36.62
46,144,145,11.532,0.0,144.65
47,146,147,8.873,16.768,115.78
48,148,149,6.696,157.792,13.2
49,150,151,2.546,1.776,28.86
50,154,155,3.715,2.162,17.94
51,156,157,2.89,0.0,25.74
52,160,161,4.662,2.552,80.97
53,162,163,13.811,19.03,250.33
54,166,167,1.322,0.126,3.79
55,172,173,8.772,5.196,90.82
56,174,175,6.485,2.007,85.57
57,176,177,10.313,7.879,71.63
58,178,179,1.247,0.556,5.18
59,180,181,9.757,6.58,19.08
60,182,183,9.743,13.96,19.19
61,186,187,16.213,22.18,71.74
62,190,191,1.011,0.057,2.67
63,192,193,1.173,0.403,7.88
64,194,195,4.787,0.926,38.67
65,196,197,1.551,0.766,9.98
66,200,201,7.871,7.596,159.67
67,202,203,11.103,12.149,77.67
68,204,205,6.278,6.158,45.69
69,206,207,17.469,259.556,56.26
70,208,209,30.544,71.782,146.58
71,210,211,49.318,533.625,87.48
72,212,213,4.442,2.121,23.59
73,214,215,20.608,0.0,96.05
74,216,217,5.323,0.0,29.17
75,222,223,7.181,8.437,36.97
76,224,225,6.675,19.451,36.69
77,226,227,18.315,72.993,90.42
78,228,229,4.721,2.276,21.62
79,230,231,1.138,0.206,6.4
80,232,233,5.072,2.113,30.91
81,236,237,2.351,3.562,15.07
82,238,239,2.705,4.445,0.55
83,240,241,1.013,0.011,0.14
84,242,243,4.741,16.314,2.26
85,246,247,8.838,1.287,34.85
86,248,249,3.663,0.0,24.97
87,254,255,3.177,0.0,11.68
88,256,257,3.336,2.804,21.4
89,258,259,8.282,0.0,34.09
90,260,261,21.519,254.215,28.02
91,262,263,33.655,96.205,97.68
92,264,265,9.147,254.132,6.31
93,266,267,2.495,0.66,4.23
94,274,275,8.425,0.0,26.7
95,276,277,19.528,0.0,41.42
96,278,279,1.357,0.017,0.37
97,280,281,10.675,20.775,19.73
98,286,287,10.336,13.019,72.84
99,288,289,2.197,1.048,21.26
100,290,291,16.688,8.09,108.36
101,296,297,11.415,6.741,123.9
102,298,299,1.785,0.108,11.25
103,300,301,12.597,15.469,102.96
104,302,303,2.316,0.898,19.16
105,304,305,2.428,1.04,20.18
106,306,307,4.567,2.808,36.83
107,308,309,1.056,0.069,4.27
108,310,311,1.644,1.306,9.19
109,312,313,6.413,1.062,46.08
110,314,315,25.678,44.884,125.77
111,326,327,17.529,0.607,132.96
112,328,329,17.875,0.0,113.24
113,330,331,40.004,328.984,240.68
114,332,333,12.121,27.805,133.91
115,334,335,1.013,0.092,4.02
116,336,337,1.019,0.159,2.04
117,338,339,44.495,59.608,268.44
118,344,345,21.968,0.0,82.16
119,346,347,5.437,2.218,35.57
120,348,349,2.776,7.507,8.82
121,360,361,3.197,1.652,41.81
122,362,363,1.607,0.468,21.87
123,364,365,3.782,3.743,13.51
124,366,367,1.34,1.13,5.16
125,368,369,8.182,0.422,31.8
126,370,371,13.467,6.137,57.72
127,372,373,1.03,0.055,2.56
128,374,375,21.415,23.252,88.29
129,376,377,2.437,1.515,12.72
130,378,379,3.849,0.844,12.65
131,382,383,2.867,0.0,15.08
132,384,385,2.122,0.804,14.21
133,386,387,2.045,0.688,12.97
134,388,389,3.346,1.068,12.61
135,390,391,3.427,1.245,12.42
136,392,393,2.312,0.718,12.57
137,394,395,3.425,2.146,15.87
138,400,401,14.533,21.809,87.72
139,402,403,13.515,16.369,170.52
140,404,405,21.606,37.895,281.09
141,406,407,30.299,130.75,416.58
142,408,409,15.936,41.624,182.01
143,410,411,8.287,3.128,116.33
144,414,415,9.415,0.0,30.47
145,422,423,3.802,0.002,18.85
146,426,427,6.751,0.0,19.27
147,428,429,19.987,37.376,88.72
148,430,431,1.078,0.074,1.99
149,432,433,9.742,6.78,124.22
150,434,435,1.067,0.117,8.9
151,440,441,1.048,0.13,10.56
152,444,445,1.033,0.099,9.3
153,448,449,1.012,0.107,6.8
154,452,453,1.023,0.079,8.89
155,456,457,1.015,0.077,7.45
156,458,459,1.066,0.108,8.78
157,462,463,20.955,39.2,106.27
158,466,467,96.397,412.751,460.6
159,476,477,1.517,0.0,0.2
