,from_node,to_node,edge_tt,edge_var,distance
0,0,1,5.0,0.0,43.86
1,14,15,22.737,3166.094,50.99
2,16,17,8.833,2.265,101.05
3,42,43,19.25,1230.932,42.99
4,44,45,2.833,0.167,18.6
5,78,79,2.0,0.0,6.15
6,82,83,5.0,0.0,48.69
7,94,95,57.75,12731.583,13.91
8,98,99,8.257,0.785,128.51
9,104,105,1.077,0.077,22.63
10,108,109,23.963,2012.806,30.71
11,110,111,11.5,33.38,100.46
12,112,113,4.962,0.358,62.66
13,114,115,32.4,544.3,40.52
14,118,119,16.0,784.0,19.0
15,120,121,14.4,649.8,21.47
16,122,123,18.8,137.2,58.42
17,124,125,3.8,5.7,31.48
18,126,127,4.6,0.3,54.49
19,148,149,16.0,0.0,13.2
20,150,151,3.0,0.0,28.86
21,154,155,4.0,0.0,17.94
22,156,157,5.0,0.0,25.74
23,160,161,4.607,0.988,80.97
24,162,163,13.458,0.868,250.33
25,176,177,10.0,2.0,71.63
26,194,195,6.0,0.0,38.67
27,196,197,1.5,0.5,9.98
28,200,201,8.0,0.75,159.67
29,206,207,25.833,776.879,56.26
30,208,209,29.5,9.0,146.58
31,228,229,4.5,0.5,21.62
32,232,233,5.0,0.0,30.91
33,260,261,20.5,220.5,28.02
34,264,265,12.0,389.778,6.31
35,286,287,10.0,0.0,72.84
36,332,333,11.732,13.151,133.91
37,382,383,3.0,0.0,15.08
38,384,385,3.0,0.0,14.21
39,410,411,10.0,0.0,116.33
40,428,429,17.0,0.0,88.72
41,432,433,9.0,0.0,124.22
42,462,463,21.0,0.0,106.27
43,466,467,92.0,0.0,460.6
44,486,487,6.0,0.0,33.14
45,494,495,3.833,0.167,54.03
46,496,497,2.0,0.4,48.35
47,498,499,6.0,1.6,126.35
48,500,501,1.714,0.571,20.69
49,502,503,5.333,0.267,60.86
50,506,507,234.0,732.0,1088.11
51,566,567,5.0,0.0,40.12
52,568,569,14.0,0.0,111.17
53,570,571,19.667,1.333,95.94
54,578,579,9.0,0.0,47.49
55,592,593,7.458,0.607,157.69
56,596,597,3.4,0.3,43.68
57,628,629,7.933,5.781,85.11
58,630,631,1.719,0.209,10.81
59,632,633,1.158,0.14,3.75
60,634,635,38.0,32.0,196.59
61,636,637,52.333,834.333,327.35
62,638,639,151.091,209.891,689.29
63,640,641,28.0,0.0,117.06
64,642,643,21.0,0.0,100.7
65,644,645,22.0,0.0,114.83
66,648,649,38.5,24.5,180.04
67,652,653,5.0,0.0,26.2
68,654,655,21.0,0.0,94.66
69,656,657,23.333,2.333,102.28
70,658,659,23.167,2.967,105.41
71,660,661,4.0,0.222,17.58
72,664,665,9.0,2.0,50.36
73,666,667,7.0,0.765,110.74
74,726,727,50.2,25.7,252.87
75,728,729,18.143,5.143,85.98
76,736,737,28.0,0.0,156.67
77,738,739,7.267,1.638,99.76
78,740,741,2.091,0.091,25.29
79,742,743,18.231,196.526,39.07
80,748,749,59.632,4714.69,186.97
81,750,751,5.368,0.69,62.58
82,814,815,7.0,0.0,34.95
83,862,863,7.0,0.0,28.87
84,866,867,6.0,0.0,28.86
85,870,871,8.667,0.333,67.04
86,872,873,2.667,0.333,22.1
87,876,877,9.0,0.0,69.18
88,880,881,4.871,7.383,47.81
89,882,883,10.0,0.0,76.51
90,884,885,4.0,0.0,32.4
91,886,887,5.0,0.0,37.32
92,890,891,6.0,0.0,48.33
93,894,895,6.0,0.0,46.02
94,988,989,1.333,0.333,6.85
95,990,991,10.0,0.0,45.22
96,1044,1045,2.0,0.0,7.49
97,1046,1047,2.0,0.0,8.13
98,1048,1049,1.353,0.243,17.09
99,1050,1051,1.412,0.257,17.3
100,1052,1053,2.667,0.235,35.82
101,1054,1055,2.643,0.709,29.69
102,1056,1057,8.5,76.115,22.2
103,1166,1167,9.5,12.5,45.02
104,1180,1181,3.0,0.0,18.39
105,1204,1205,36.0,18.0,75.27
106,1214,1215,9.0,0.0,69.67
107,1216,1217,8.605,56.408,50.47
108,1218,1219,9.816,127.992,29.15
109,1220,1221,3.395,8.786,31.44
110,1222,1223,5.622,2.353,65.62
111,1224,1225,3.556,0.311,39.29
112,1226,1227,2.0,0.0,4.29
113,1228,1229,154.5,11400.5,142.94
114,1234,1235,18.0,0.0,72.74
115,1236,1237,14.75,0.917,71.93
116,1238,1239,112.0,0.0,83.74
117,1250,1251,2.0,0.0,1.56
118,1254,1255,24.0,0.0,118.28
119,1276,1277,56.0,0.0,4.0
120,1282,1283,1.25,0.25,4.97
121,1294,1295,12.5,24.5,33.71
122,1322,1323,5.0,0.0,21.62
123,1336,1337,4.0,0.0,21.33
124,1340,1341,20.0,0.0,94.12
125,1344,1345,14.0,0.0,71.76
126,1360,1361,23.0,0.0,34.75
127,1362,1363,8.0,0.0,37.47
128,1408,1409,25.0,18.0,13.65
129,1424,1425,3.0,0.0,25.73
130,1428,1429,18.949,29.366,216.65
131,1430,1431,15.564,25.41,139.44
132,1432,1433,6.051,0.629,70.26
133,1434,1435,5.308,0.534,61.02
134,1436,1437,5.806,2.895,61.49
135,1438,1439,4.581,0.385,51.93
136,1440,1441,3.935,0.196,45.48
137,1444,1445,1.452,0.256,16.04
138,1500,1501,13.059,84.934,154.58
139,1502,1503,2.176,0.279,50.04
140,1526,1527,1.857,0.143,25.81
141,1528,1529,1.571,0.286,15.45
142,1546,1547,7.0,0.0,33.19
143,1552,1553,2.0,0.0,7.68
144,1578,1579,2.0,0.0,12.57
