,from_node,to_node,veh_spec_mean,veh_spec_var,distance,edge_tt,edge_var
0,0,1,10.948318755817397,0.8554825840741843,43.86,4.035,0.115
1,4,5,3.451061230875993,0.36906675301707187,1.56,0.466,0.006
2,6,7,2.858428719358344,1.4435111042634745,3.01,1.239,0.196
3,10,11,6.674267609959453,0.8796124213469771,60.57,9.254,1.626
4,14,15,11.051774251589062,13.06403710572492,50.99,5.107,2.277
5,16,17,11.013414305670779,7.607824558719598,101.05,9.751,5.28
6,18,19,4.483274362993558,0.8832809347656585,41.6,9.687,3.784
7,20,21,4.14785840214436,2.867381817154724,3.7,1.041,0.133
8,24,25,3.267974521559663,3.921169518872834,3.21,1.343,0.354
9,26,27,4.005103349152215,0.0,22.81,5.695,0.0
10,30,31,5.263096,0.0,1.01,0.192,0.0
11,32,33,6.382323999999999,0.0,0.2,0.031,0.0
12,36,37,5.083396465362701,0.33037372462704256,41.75,8.318,0.862
13,40,41,0.24958197042616956,0.03738191017833599,41.93,268.821,16937.854
14,42,43,7.7342088910424085,0.8630399194437248,42.99,5.639,0.446
15,44,45,6.4702895882034035,1.0727003913873023,18.6,2.948,0.212
16,46,47,4.023640269258019,2.4736147864811913,160.59,46.01,243.384
17,50,51,4.395196932650637,0.00018481175866987148,23.07,5.249,0.0
18,52,53,0.44036098242364197,1.8818749441576539,32.59,792.213,53152.556
19,54,55,4.625846286346867,0.0,94.21,20.366,0.0
20,56,57,4.921219798282141,0.0,11.5,2.337,0.0
21,58,59,5.016591886068551,0.23379582634682294,2.46,0.495,0.002
22,60,61,3.7828285676935267,1.5340856052021254,2.47,0.723,0.046
23,62,63,4.3660430166458335,0.0,3.1,0.71,0.0
24,64,65,5.2275011318698485,0.5020245473808435,3.26,0.635,0.007
25,68,69,5.419887999999999,0.0,2.34,0.432,0.0
26,70,71,5.717347999999999,0.0,4.07,0.712,0.0
27,72,73,5.605592,0.0,1.96,0.35,0.0
28,74,75,3.7903638610849106,0.12554736025952765,3.02,0.804,0.006
29,76,77,4.340988925611358,0.8234943127257686,3.63,0.873,0.031
30,78,79,5.376776713912466,0.3226546169263285,6.15,1.157,0.015
31,80,81,5.331480458848625,0.2890650934700929,5.22,0.989,0.01
32,82,83,0.05387500713009766,0.0024912912943514743,48.69,1679.474,701059.206
33,90,91,2.109557339702766,0.4434640184927105,177.86,92.713,708.353
34,92,93,2.7108209535153827,0.1570587572490719,0.2,0.075,0.0
35,94,95,4.849038903898994,20.0717234411054,13.91,5.317,7.025
36,98,99,15.44674220534172,2.7340108277381665,128.51,8.415,0.793
37,100,101,6.916247257091659,1.9613919132494506,68.52,10.313,4.025
38,102,103,7.406087670153491,0.6509299050044004,3.18,0.434,0.002
39,104,105,19.346004782826068,2.210011895498242,22.63,1.177,0.008
40,106,107,16.09580791485074,1.7489409497228987,11.41,0.714,0.003
41,108,109,4.209836649279111,14.198815433335165,30.71,13.139,42.633
42,110,111,10.318625669921914,12.297598180727176,100.46,10.86,10.948
43,112,113,12.743909920091188,1.5818144617401277,62.66,4.965,0.235
44,114,115,3.628309168913379,13.156458128498427,40.52,22.329,124.641
45,116,117,11.498641555161687,9.752294967634775,9.82,0.917,0.054
46,118,119,10.2972052776983,6.6387935855897995,19.0,1.961,0.213
47,120,121,7.269146649516574,4.233130652768468,21.47,3.19,0.699
48,122,123,8.975296278614561,14.616229436931915,58.42,7.69,7.687
49,124,125,11.334709152306198,6.813176733351316,31.48,2.925,0.409
50,126,127,11.869677073016888,2.6211102846760355,54.49,4.676,0.392
51,128,129,4.700145607902872,0.9220834381038265,66.07,14.644,8.248
52,134,135,5.500047204383009,0.0,112.05,20.373,0.0
