,from_node,to_node,veh_spec_mean,veh_spec_var,distance,edge_tt,edge_var
0,0,1,10.677934042937835,0.0,43.86,4.108,0.0
1,2,3,6.702746791213573,0.11552712122802755,25.49,3.813,0.037
2,4,5,4.263165402148173,0.6939439586256183,1.56,0.38,0.005
3,6,7,4.711433594763605,0.10494347902735182,3.01,0.642,0.002
4,8,9,4.418242158828516,0.0,20.95,4.742,0.0
5,10,11,6.65881025929427,0.00497168753904591,60.57,9.097,0.009
6,14,15,13.061183795156587,2.248255870342528,50.99,3.955,0.201
7,16,17,11.808116073535306,1.3041127477152574,101.05,8.638,0.685
8,18,19,5.557916819460964,0.250001797251897,41.6,7.545,0.453
9,20,21,4.4249078727184425,0.614469143099054,3.7,0.862,0.022
10,24,25,4.3991208762732485,0.48125128319543464,3.21,0.748,0.013
11,26,27,4.721749418900934,0.25529384431240754,22.81,4.886,0.267
12,28,29,5.2532733333333335,0.37565598752533347,6.06,1.169,0.018
13,30,31,5.894711999999999,0.1894150464639991,1.01,0.172,0.0
14,32,33,4.364044,0.0,0.2,0.046,0.0
15,34,35,5.971625333333333,0.655994732581333,8.85,1.509,0.04
16,36,37,4.941394943674429,0.32691026542336826,41.75,8.562,0.956
17,38,39,4.609978005039034,2.304321839938673,9.08,2.183,0.421
18,40,41,4.021652088647026,0.0,41.93,10.426,0.0
19,42,43,7.505019927593091,0.5569562248982823,42.99,5.785,0.324
20,44,45,6.551754882398131,0.3691993134825429,18.6,2.863,0.069
21,50,51,3.982998509488072,0.0,23.07,5.792,0.0
22,54,55,4.957028311482141,0.3853686174445568,94.21,19.303,5.665
23,56,57,5.085975487786335,0.38764588254887133,11.5,2.295,0.077
24,64,65,4.3409976184580765,0.0,3.26,0.751,0.0
25,68,69,5.468259999999999,0.5221684185919995,2.34,0.435,0.003
26,72,73,6.317009443849206,0.0,1.96,0.31,0.0
27,74,75,5.066801477179941,0.8940734584292751,3.02,0.617,0.012
28,76,77,5.100875729438563,1.97744313960691,3.63,0.766,0.038
29,78,79,3.725533668516598,0.19470650070533085,6.15,1.674,0.038
30,82,83,9.480951290352213,0.0,48.69,5.136,0.0
31,90,91,2.1308554985306976,0.0470174337252669,177.86,84.333,72.144
32,92,93,2.9342900000000003,0.0,0.2,0.068,0.0
33,94,95,6.715295323671834,20.239854622909334,13.91,3.001,1.926
34,98,99,15.941760404429955,2.817956072155434,128.51,8.151,0.721
35,102,103,9.244368228980395,0.034141122046403925,3.18,0.344,0.0
36,104,105,19.565341305693696,2.35816316239763,22.63,1.164,0.008
37,106,107,16.304225565430436,2.179483078514767,11.41,0.706,0.004
38,108,109,3.770056345492332,15.896479642005884,30.71,17.256,74.211
39,110,111,10.861914737847757,9.716050838041149,100.46,10.01,7.045
40,112,113,13.022075486019576,1.8167044661577214,62.66,4.863,0.248
