,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.757,1.388,43.86
1,2,3,4.042,0.717,25.49
2,4,5,1.036,0.004,1.56
3,6,7,1.068,0.024,3.01
4,8,9,5.143,4.329,20.95
5,10,11,8.516,1.724,60.57
6,12,13,26.919,48.047,126.31
7,14,15,10.822,447.311,50.99
8,16,17,9.963,36.826,101.05
9,20,21,2.043,4.788,3.7
10,26,27,5.843,0.0,22.81
11,28,29,1.046,0.018,6.06
12,34,35,1.987,0.372,8.85
13,38,39,1.643,0.666,9.08
14,40,41,94.453,20691.614,41.93
15,42,43,26.087,3044.804,42.99
16,44,45,16.515,1706.069,18.6
17,46,47,42.054,973.833,160.59
18,50,51,4.212,0.069,23.07
19,52,53,10.165,1486.465,32.59
20,60,61,1.018,0.0,2.47
21,66,67,18.593,0.0,94.31
22,82,83,140.35,44502.288,48.69
23,84,85,1.072,0.0,0.2
24,90,91,94.99,269.267,177.86
25,92,93,1.035,0.007,0.2
26,94,95,56.482,13993.351,13.91
27,98,99,9.788,44.879,128.51
28,100,101,11.285,25.507,68.52
29,104,105,1.138,0.131,22.63
30,106,107,1.005,0.01,11.41
31,108,109,65.814,13588.245,30.71
32,110,111,105.527,36210.765,100.46
33,112,113,9.846,1260.735,62.66
34,114,115,98.033,27017.787,40.52
35,116,117,9.496,1107.263,9.82
36,118,119,21.755,3115.299,19.0
37,120,121,28.163,4393.965,21.47
38,122,123,64.368,12132.171,58.42
39,124,125,32.679,4381.386,31.48
40,126,127,44.926,6730.426,54.49
41,128,129,10.586,0.0,66.07
42,130,131,39.522,43.409,183.52
43,132,133,1.03,0.003,0.54
44,136,137,12.083,138.136,28.17
45,138,139,9.433,2.228,68.83
46,140,141,5.998,0.335,42.85
47,142,143,10.473,0.0,36.62
48,144,145,12.838,0.068,144.65
49,146,147,10.737,0.307,115.78
50,148,149,32.106,692.6,13.2
51,150,151,3.132,0.138,28.86
52,154,155,3.518,0.236,17.94
53,156,157,5.358,4.468,25.74
54,160,161,4.595,1.074,80.97
55,162,163,13.885,4.28,250.33
56,172,173,4.668,9.746,90.82
57,174,175,6.435,0.74,85.57
58,176,177,9.52,2.087,71.63
59,180,181,8.012,2.667,19.08
60,182,183,9.512,5.365,19.19
61,184,185,20.47,0.0,101.6
62,186,187,15.481,5.806,71.74
63,188,189,32.25,77.184,165.88
64,192,193,1.066,0.099,7.88
