,from_node,to_node,edge_tt,edge_var,distance
0,14,15,4.0,0.25,50.99
1,16,17,8.333,0.5,101.05
2,38,39,2.0,0.0,9.08
3,42,43,5.5,0.5,42.99
4,44,45,3.0,0.0,18.6
5,82,83,5.0,0.0,48.69
6,94,95,3.75,12.786,13.91
7,98,99,8.368,1.468,128.51
8,104,105,1.083,0.08,22.63
9,108,109,14.25,128.932,30.71
10,110,111,9.5,19.0,100.46
11,112,113,5.0,0.0,62.66
12,114,115,8.556,63.528,40.52
13,118,119,1.333,0.25,19.0
14,120,121,3.0,0.0,21.47
15,122,123,4.222,0.444,58.42
16,124,125,2.333,0.25,31.48
17,126,127,4.111,0.361,54.49
18,150,151,3.0,0.0,28.86
19,156,157,4.0,0.0,25.74
20,160,161,4.0,0.0,80.97
21,162,163,13.0,0.0,250.33
22,178,179,2.0,0.0,5.18
23,180,181,8.0,0.0,19.08
24,182,183,9.0,0.0,19.19
25,200,201,7.667,0.667,159.67
26,202,203,12.0,0.0,77.67
27,206,207,10.889,49.611,56.26
28,228,229,4.0,0.0,21.62
29,232,233,5.0,0.0,30.91
30,264,265,8.8,119.956,6.31
31,266,267,2.0,0.0,4.23
32,286,287,11.0,0.0,72.84
33,300,301,13.0,0.5,102.96
34,302,303,2.5,0.5,19.16
35,304,305,3.0,0.0,20.18
36,306,307,4.5,0.5,36.83
37,312,313,6.0,0.0,46.08
38,332,333,10.481,2.413,133.91
39,360,361,3.0,0.0,41.81
40,362,363,2.0,0.0,21.87
41,368,369,6.0,0.0,31.8
42,370,371,11.0,0.0,57.72
43,374,375,18.0,0.0,88.29
44,392,393,3.0,0.0,12.57
45,400,401,17.0,0.0,87.72
46,402,403,13.0,0.0,170.52
47,404,405,23.0,0.0,281.09
48,406,407,33.0,0.0,416.58
49,408,409,16.0,0.0,182.01
50,432,433,9.5,0.5,124.22
51,462,463,19.5,24.5,106.27
52,466,467,83.0,450.0,460.6
53,468,469,24.0,0.0,115.47
54,494,495,3.5,0.5,54.03
55,496,497,2.5,0.5,48.35
56,498,499,5.5,0.5,126.35
57,502,503,5.0,0.0,60.86
58,506,507,216.333,661.333,1088.11
59,554,555,4.0,0.0,22.08
60,568,569,13.5,0.5,111.17
61,570,571,20.091,3.091,95.94
62,592,593,7.259,1.199,157.69
63,596,597,3.25,0.25,43.68
64,628,629,6.5,0.722,85.11
65,630,631,1.688,0.229,10.81
66,634,635,43.0,0.0,196.59
67,636,637,73.0,0.0,327.35
68,638,639,128.714,641.905,689.29
69,644,645,22.0,0.0,114.83
70,648,649,33.0,18.0,180.04
71,654,655,19.0,0.0,94.66
72,656,657,22.0,2.0,102.28
73,658,659,21.667,2.333,105.41
74,660,661,3.667,0.267,17.58
75,664,665,10.5,0.5,50.36
76,666,667,7.053,0.83,110.74
77,686,687,37.0,0.0,207.14
78,726,727,49.333,136.667,252.87
79,728,729,18.625,9.982,85.98
80,738,739,7.111,0.601,99.76
81,740,741,1.972,0.028,25.29
82,742,743,20.583,212.479,39.07
83,748,749,16.368,28.468,186.97
84,750,751,4.789,0.731,62.58
85,812,813,6.0,0.0,28.88
86,860,861,7.0,0.0,34.94
87,868,869,1.2,0.2,8.57
88,870,871,8.2,0.2,67.04
89,872,873,3.0,0.0,22.1
90,874,875,1.4,0.3,9.37
91,876,877,8.8,0.2,69.18
92,880,881,3.833,0.213,47.81
93,918,919,2.0,0.0,6.09
94,1044,1045,1.75,0.25,7.49
95,1046,1047,2.0,0.0,8.13
96,1048,1049,1.429,0.286,17.09
97,1050,1051,1.143,0.143,17.3
98,1052,1053,3.1,0.322,35.82
99,1054,1055,2.412,0.257,29.69
100,1056,1057,5.706,33.971,22.2
101,1058,1059,1.25,0.25,5.71
102,1060,1061,22.333,1.333,120.76
103,1080,1081,15.0,1.0,80.24
104,1166,1167,9.333,2.333,45.02
105,1202,1203,22.0,0.0,108.53
106,1204,1205,32.333,15.067,75.27
107,1216,1217,3.676,0.347,50.47
108,1218,1219,11.758,125.377,29.15
109,1220,1221,2.206,0.229,31.44
110,1222,1223,5.088,0.628,65.62
111,1224,1225,3.657,0.291,39.29
112,1226,1227,2.0,0.0,4.29
113,1228,1229,63.0,67.0,142.94
114,1230,1231,60.6,62.3,143.4
115,1232,1233,1.667,0.333,2.95
116,1294,1295,7.5,4.5,33.71
117,1312,1313,4.0,0.0,11.86
118,1332,1333,5.667,0.333,24.86
119,1334,1335,12.333,2.333,56.25
120,1340,1341,20.0,8.0,94.12
121,1366,1367,4.667,0.333,22.87
122,1378,1379,7.5,0.5,37.64
123,1380,1381,5.0,0.0,21.45
124,1382,1383,12.5,0.5,62.93
