,from_node,to_node,edge_tt,edge_var,distance
0,0,1,3.0,0.0,43.86
1,12,13,25.5,4.5,126.31
2,14,15,4.2,0.7,50.99
3,16,17,8.8,0.7,101.05
4,40,41,8.0,0.0,41.93
5,42,43,5.75,0.25,42.99
6,44,45,2.667,0.333,18.6
7,82,83,4.5,0.5,48.69
8,90,91,88.5,291.0,177.86
9,94,95,3.833,6.567,13.91
10,98,99,8.071,0.884,128.51
11,104,105,1.083,0.08,22.63
12,108,109,23.0,121.714,30.71
13,110,111,9.455,8.273,100.46
14,112,113,4.818,0.364,62.66
15,114,115,9.941,58.559,40.52
16,118,119,1.706,0.221,19.0
17,120,121,2.882,0.11,21.47
18,122,123,4.529,0.265,58.42
19,124,125,2.647,0.243,31.48
20,126,127,4.353,0.243,54.49
21,134,135,22.0,0.0,112.05
22,146,147,11.0,0.0,115.78
23,154,155,4.0,0.0,17.94
24,160,161,4.714,0.905,80.97
25,162,163,13.4,0.3,250.33
26,180,181,8.0,0.0,19.08
27,182,183,7.0,0.0,19.19
28,194,195,5.0,0.0,38.67
29,200,201,7.424,0.689,159.67
30,202,203,10.429,0.619,77.67
31,204,205,5.0,0.0,45.69
32,206,207,10.444,24.278,56.26
33,208,209,28.0,0.0,146.58
34,260,261,12.0,72.0,28.02
35,264,265,18.857,107.143,6.31
36,266,267,3.0,0.0,4.23
37,296,297,10.0,0.0,123.9
38,302,303,2.0,0.0,19.16
39,304,305,2.0,0.0,20.18
40,306,307,5.0,0.0,36.83
41,312,313,5.0,0.0,46.08
42,332,333,10.528,1.399,133.91
43,360,361,3.5,0.5,41.81
44,362,363,1.5,0.5,21.87
45,368,369,8.0,0.0,31.8
46,370,371,14.0,0.0,57.72
47,374,375,20.0,0.0,88.29
48,394,395,3.0,0.0,15.87
49,396,397,2.0,0.0,12.03
50,402,403,14.0,0.0,170.52
51,404,405,23.0,2.0,281.09
52,406,407,34.5,4.5,416.58
53,408,409,16.5,0.5,182.01
54,424,425,23.0,0.0,98.71
55,432,433,10.0,0.0,124.22
56,462,463,23.5,4.5,106.27
57,484,485,6.0,0.0,24.38
58,494,495,3.125,0.982,54.03
59,496,497,2.125,0.125,48.35
60,498,499,6.0,0.286,126.35
61,500,501,1.125,0.125,20.69
62,502,503,5.143,0.143,60.86
63,548,549,31.0,0.0,146.71
64,566,567,7.0,0.0,40.12
65,568,569,17.0,0.0,111.17
66,570,571,19.714,9.451,95.94
67,592,593,7.567,0.875,157.69
68,596,597,3.75,0.25,43.68
69,628,629,7.091,0.291,85.11
70,630,631,1.656,0.233,10.81
71,634,635,35.0,0.0,196.59
72,636,637,76.0,0.0,327.35
73,638,639,147.733,305.638,689.29
74,642,643,19.25,2.25,100.7
75,644,645,24.0,0.0,114.83
76,654,655,20.0,0.0,94.66
77,656,657,20.571,3.286,102.28
78,658,659,21.0,1.333,105.41
79,660,661,3.846,0.474,17.58
80,664,665,10.75,2.917,50.36
81,666,667,6.786,1.656,110.74
82,680,681,12.0,0.0,69.2
83,688,689,15.0,0.0,68.83
84,720,721,3.0,0.0,12.01
85,722,723,180.0,288.0,866.53
86,726,727,53.933,42.21,252.87
87,728,729,18.452,17.256,85.98
88,732,733,158.0,242.0,764.24
89,736,737,30.2,8.7,156.67
90,738,739,7.104,0.701,99.76
91,740,741,2.045,0.074,25.29
92,742,743,22.773,224.424,39.07
93,748,749,16.654,48.875,186.97
94,750,751,4.72,0.96,62.58
95,812,813,6.0,0.0,28.88
96,828,829,6.0,0.0,30.4
97,836,837,5.0,0.0,30.12
98,860,861,7.0,0.0,34.94
99,868,869,1.2,0.2,8.57
100,870,871,8.8,1.7,67.04
101,872,873,2.6,0.3,22.1
102,874,875,1.25,0.25,9.37
103,876,877,8.8,0.2,69.18
104,878,879,6.0,0.0,67.59
105,880,881,3.806,0.447,47.81
106,882,883,10.0,0.0,76.51
107,920,921,40.667,2.333,198.68
108,922,923,1.5,0.5,6.06
109,924,925,2.5,0.5,13.98
110,926,927,34.5,60.5,156.47
111,1044,1045,2.0,0.0,7.49
112,1046,1047,2.0,0.0,8.13
113,1048,1049,1.333,0.238,17.09
114,1050,1051,1.267,0.21,17.3
115,1052,1053,2.941,0.184,35.82
116,1054,1055,2.3,0.326,29.69
117,1056,1057,8.889,65.634,22.2
118,1100,1101,3.0,0.0,11.95
119,1166,1167,10.667,4.333,45.02
120,1196,1197,14.0,0.0,134.96
121,1202,1203,23.0,2.0,108.53
122,1204,1205,34.833,7.606,75.27
123,1210,1211,6.0,0.0,45.15
124,1216,1217,3.789,0.225,50.47
125,1218,1219,15.711,142.86,29.15
126,1220,1221,2.211,0.171,31.44
127,1222,1223,4.974,0.351,65.62
128,1224,1225,3.526,0.31,39.29
129,1228,1229,65.0,0.0,142.94
130,1238,1239,44.222,86.694,83.74
131,1240,1241,77.0,154.571,162.24
132,1254,1255,22.5,12.5,118.28
133,1256,1257,9.5,0.5,48.11
134,1286,1287,3.0,0.0,12.46
135,1294,1295,7.5,4.5,33.71
136,1298,1299,3.0,0.0,13.52
137,1312,1313,2.5,0.5,11.86
138,1336,1337,4.5,0.333,21.33
139,1346,1347,14.0,2.0,65.3
140,1352,1353,19.0,0.0,260.94
141,1372,1373,4.0,0.0,15.15
142,1374,1375,7.0,2.0,33.46
143,1378,1379,7.5,0.5,37.64
144,1380,1381,5.0,0.0,21.45
145,1388,1389,3.0,0.0,15.89
146,1394,1395,12.0,0.0,45.98
147,1402,1403,10.0,0.0,51.34
148,1412,1413,8.0,1.0,39.82
149,1424,1425,3.4,0.3,25.73
150,1426,1427,50.0,0.0,217.33
151,1428,1429,16.629,2.005,216.65
152,1430,1431,11.743,0.785,139.44
153,1432,1433,5.583,0.479,70.26
154,1434,1435,4.75,0.307,61.02
155,1436,1437,4.833,0.543,61.49
156,1438,1439,4.135,0.342,51.93
157,1440,1441,3.676,0.336,45.48
158,1444,1445,1.389,0.244,16.04
159,1458,1459,17.429,8.286,39.29
160,1460,1461,31.667,9.333,66.63
161,1462,1463,130.0,98.0,262.11
162,1472,1473,15.667,159.467,18.08
163,1500,1501,6.556,0.85,154.58
164,1502,1503,2.0,0.0,50.04
165,1520,1521,7.0,0.0,40.21
166,1522,1523,7.0,0.0,40.22
167,1526,1527,2.1,0.1,25.81
168,1528,1529,1.538,0.269,15.45
169,1534,1535,5.667,0.333,29.76
170,1536,1537,17.333,8.333,90.51
171,1538,1539,5.333,0.333,28.64
172,1586,1587,2.0,0.0,14.24
173,1588,1589,4.0,0.0,44.45
174,1594,1595,12.0,0.0,76.85
175,1596,1597,9.0,0.0,54.44
176,1600,1601,4.05,0.366,54.16
177,1602,1603,7.95,0.997,104.49
178,1604,1605,2.688,7.696,7.84
179,1606,1607,7.737,0.871,96.18
180,1608,1609,6.864,0.409,90.09
181,1610,1611,6.045,0.236,76.59
182,1616,1617,6.75,0.717,89.18
183,1620,1621,1.5,0.286,21.93
184,1646,1647,1.625,0.268,18.51
185,1648,1649,11.429,1.286,145.56
186,1650,1651,6.7,0.9,81.08
187,1652,1653,6.0,0.0,29.65
188,1664,1665,8.0,0.0,85.38
189,1676,1677,8.0,0.0,61.12
190,1678,1679,6.0,0.0,52.26
191,1686,1687,24.0,0.0,129.93
192,1694,1695,2.697,0.343,54.28
193,1704,1705,27.556,121.278,16.48
194,1706,1707,1.667,0.25,14.72
195,1710,1711,8.833,0.167,44.26
196,1712,1713,1.333,0.267,5.73
197,1738,1739,10.0,0.0,40.48
198,1794,1795,4.667,0.333,23.8
199,1838,1839,7.0,0.0,63.92
200,1840,1841,12.5,4.5,86.62
201,1850,1851,2.0,0.0,11.52
202,1852,1853,3.0,0.0,27.43
203,1854,1855,12.0,0.0,100.68
204,1856,1857,3.0,0.0,25.15
205,1868,1869,5.0,0.0,51.06
206,1870,1871,2.5,0.5,22.69
207,1872,1873,4.0,0.0,35.81
208,1876,1877,3.0,0.0,20.3
209,1886,1887,6.0,0.0,43.41
210,1888,1889,7.0,0.0,53.57
211,1890,1891,6.0,0.0,62.0
212,1906,1907,9.0,0.0,25.89
213,1908,1909,7.0,0.0,20.1
214,1918,1919,16.0,1.0,191.19
215,1920,1921,6.0,0.0,80.37
216,1922,1923,4.0,0.0,67.0
217,1938,1939,7.818,2.164,102.05
218,1940,1941,10.5,0.722,131.49
219,1942,1943,3.5,0.3,43.62
220,1944,1945,1.5,0.3,20.15
221,1968,1969,3.667,0.333,18.09
222,1978,1979,2.667,0.333,13.7
223,1982,1983,2.0,0.0,5.93
224,1996,1997,16.0,3.0,69.89
225,2010,2011,7.091,0.891,95.45
226,2012,2013,10.364,1.255,138.42
227,2016,2017,8.0,0.333,97.1
228,2018,2019,3.286,0.238,45.29
229,2020,2021,1.429,0.286,18.69
230,2022,2023,5.143,0.476,71.13
231,2024,2025,2.0,0.0,23.9
232,2028,2029,9.0,0.0,68.3
233,2030,2031,4.0,0.0,31.72
234,2050,2051,3.0,0.0,22.5
235,2052,2053,3.0,0.0,22.3
236,2068,2069,2.0,0.0,20.08
237,2070,2071,3.0,0.0,28.16
238,2072,2073,2.0,0.0,18.89
239,2074,2075,3.0,0.0,27.67
240,2076,2077,2.0,0.0,17.72
241,2078,2079,3.0,0.0,25.65
242,2086,2087,9.192,37.602,27.41
243,2088,2089,2.24,0.19,28.15
244,2090,2091,3.16,0.223,40.76
245,2092,2093,2.64,0.323,33.11
246,2094,2095,2.5,0.5,15.16
247,2116,2117,17.0,0.0,133.07
248,2118,2119,2.0,0.0,16.83
249,2120,2121,6.0,0.0,31.18
250,2122,2123,2.0,0.0,11.92
251,2124,2125,2.0,0.0,13.32
252,2126,2127,9.0,0.0,70.98
253,2130,2131,2.0,0.0,15.04
254,2146,2147,24.0,0.0,288.54
255,2148,2149,3.692,0.231,46.21
256,2150,2151,15.4,102.3,92.59
257,2158,2159,1.8,0.2,21.71
258,2162,2163,2.0,0.0,31.1
259,2164,2165,1.8,0.2,27.68
260,2168,2169,2.0,1.0,29.55
261,2170,2171,5.0,1.0,65.18
262,2172,2173,1.8,0.2,21.11
263,2174,2175,1.4,0.3,22.19
264,2178,2179,7.0,0.0,76.27
265,2180,2181,6.5,0.5,81.11
266,2182,2183,5.6,0.8,74.04
267,2184,2185,10.2,0.7,145.3
268,2188,2189,4.333,0.267,53.01
269,2190,2191,3.917,0.248,48.33
270,2192,2193,14.1,87.357,19.48
271,2194,2195,9.809,52.767,10.69
272,2196,2197,3.978,0.511,50.72
273,2198,2199,5.0,0.0,24.48
274,2200,2201,102.0,0.0,407.94
275,2202,2203,2.273,0.218,26.36
276,2204,2205,9.25,2.25,116.77
277,2206,2207,3.4,0.3,40.25
278,2208,2209,4.0,0.0,48.29
279,2218,2219,5.0,0.667,68.34
280,2220,2221,3.25,0.25,43.48
281,2222,2223,3.5,0.333,46.99
282,2224,2225,5.5,0.333,68.07
283,2226,2227,2.833,0.167,27.2
284,2228,2229,8.333,0.667,101.41
285,2230,2231,2.0,0.0,31.24
286,2232,2233,24.0,0.0,95.88
287,2238,2239,4.0,0.0,38.39
288,2240,2241,4.0,0.0,41.51
289,2242,2243,2.0,0.0,12.93
290,2244,2245,9.0,0.0,73.99
291,2250,2251,3.0,0.0,26.6
292,2264,2265,7.0,0.0,45.08
293,2266,2267,16.0,0.0,97.37
294,2268,2269,20.0,0.0,119.47
295,2274,2275,6.0,2.0,46.82
296,2276,2277,5.0,0.0,36.92
297,2278,2279,9.0,0.0,65.69
298,2280,2281,5.0,0.0,31.31
299,2282,2283,8.0,0.0,63.41
300,2284,2285,8.0,0.0,51.86
301,2304,2305,3.5,0.333,21.8
302,2306,2307,8.0,1.0,62.71
303,2326,2327,6.955,0.617,106.64
304,2366,2367,4.429,0.357,41.32
305,2368,2369,5.619,0.548,71.95
