,from_node,to_node,veh_spec_mean,veh_spec_var,distance,edge_tt,edge_var
0,0,1,11.886276768084718,0.3645260262565921,43.86,3.699,0.035
1,2,3,7.116749936681917,0.782083871871802,25.49,3.637,0.198
2,4,5,4.682427523843428,1.4468422022951148,1.56,0.355,0.007
3,6,7,2.9394935756523366,0.9993170349769702,3.01,1.142,0.121
4,14,15,11.155236323013053,12.527848385835643,50.99,5.031,2.103
5,16,17,11.497251276272829,3.445078156937722,101.05,9.018,2.013
6,18,19,4.555327563215528,0.0,41.6,9.132,0.0
7,20,21,4.53129411287187,1.943931599697025,3.7,0.894,0.063
8,24,25,3.265895645761342,6.279398877743534,3.21,1.562,0.569
9,26,27,5.028567094176237,0.2610954449424629,22.81,4.583,0.212
10,28,29,4.8122255750367575,0.1346542348530204,6.06,1.267,0.009
11,32,33,6.007579999999999,0.12464425347199976,0.2,0.033,0.0
12,34,35,3.713893896836676,0.2617478275803054,8.85,2.428,0.108
13,36,37,4.868598710399033,0.2543289064304791,41.75,8.667,0.789
14,38,39,6.109952266264088,0.27049176903459926,9.08,1.497,0.016
15,40,41,2.494544168566847,4.6670617057053425,41.93,29.415,211.899
16,42,43,5.369777673276478,10.879038960123715,42.99,11.026,24.182
17,44,45,5.687091438963994,4.1493991048792385,18.6,3.69,1.372
18,46,47,2.5898441867403355,0.0,160.59,62.008,0.0
19,50,51,4.966295602223055,0.049946402368295034,23.07,4.655,0.044
20,52,53,0.2498774131651214,0.8951974149014614,32.59,2000.34,243881.881
21,54,55,4.875160544560488,0.07118709718786864,94.21,19.382,1.119
22,56,57,4.972529606813978,0.7819505886328103,11.5,2.386,0.169
23,58,59,3.794109396555617,0.2517527857163658,2.46,0.66,0.007
24,60,61,5.044850776936194,1.4400168903556596,2.47,0.517,0.014
25,68,69,4.45786495497825,0.0,2.34,0.525,0.0
26,72,73,3.950080077993575,1.690444169948633,1.96,0.55,0.027
27,76,77,5.267496557358612,0.20628650403693227,3.63,0.694,0.004
28,78,79,4.131030339833207,0.0,6.15,1.489,0.0
29,82,83,0.04253082956327454,0.0006096503247286243,48.69,1530.658,441717.844
30,84,85,1.9503693293637427,7.607881041845551,0.2,0.308,0.021
31,90,91,2.1260457183805195,0.05345094323521565,177.86,84.647,82.76
32,92,93,2.8307392870189596,0.12768479858142057,0.2,0.072,0.0
33,94,95,4.2540321259463,21.041194906309524,13.91,7.072,12.431
34,98,99,15.28223606420885,3.6787042730500796,128.51,8.542,1.114
35,100,101,7.296304853058677,0.691679861198223,68.52,9.513,1.146
36,102,103,7.581546290335465,0.9190735093009873,3.18,0.426,0.003
37,104,105,19.3710537781014,2.444251359179873,22.63,1.176,0.009
38,106,107,16.12103804018835,2.2292076135434216,11.41,0.714,0.004
39,108,109,4.3125887116899175,14.36312071547601,30.71,12.62,39.161
40,110,111,10.421749481968416,12.378682567414266,100.46,10.738,10.59
41,112,113,12.736982901231238,1.5925853232074214,62.66,4.968,0.238
42,114,115,3.1278844334389024,16.113206584315538,40.52,34.29,276.387
43,116,117,10.235282507483413,15.08030435799072,9.82,1.098,0.133
44,118,119,8.724795155908136,16.433202780975503,19.0,2.648,1.024
45,120,121,6.353494597870649,9.56721969165729,21.47,4.18,2.706
46,122,123,7.257484567077982,27.051496354660333,58.42,12.184,33.279
47,124,125,9.712219783729164,24.36310778215512,31.48,4.078,2.713
48,126,127,10.485057062175944,19.209424193844697,54.49,6.105,4.719
49,128,129,4.506022252786397,0.0,66.07,14.663,0.0
50,132,133,5.297289999999999,0.26891137824799993,0.54,0.103,0.0
51,138,139,7.339849622728693,1.1363758999250966,68.83,9.575,1.855
52,142,143,4.420780372734275,0.3101433369276411,36.62,8.415,1.089
53,144,145,13.915756614835884,0.0,144.65,10.395,0.0
54,146,147,14.06454877565664,0.0,115.78,8.232,0.0
55,148,149,6.890741316572755,39.4235053553918,13.2,3.506,3.047
56,150,151,7.926820169605045,0.15406867993613224,28.86,3.65,0.033
57,152,153,2.674252232052386,0.0,0.2,0.075,0.0
58,154,155,4.579173519887768,0.12099600065416116,17.94,3.94,0.089
59,156,157,4.7866927473324195,0.09614050686872042,25.74,5.4,0.121
60,160,161,18.755656843350057,10.298165336922587,80.97,4.443,0.546
61,162,163,17.71460045527815,2.1231461189540974,250.33,14.227,1.351
62,166,167,4.765476,0.0,3.79,0.795,0.0
63,170,171,5.544061333333333,1.3265162810293327,6.04,1.136,0.051
64,176,177,7.474183436065117,0.7559288815917842,71.63,9.713,1.243
65,178,179,2.478361565812499,0.12454532832447973,5.18,2.132,0.089
66,180,181,2.113812477286596,0.09173967252217281,19.08,9.212,1.673
67,182,183,1.4368207993192343,0.8724586294447124,19.19,19.0,75.385
68,184,185,4.583884618246635,0.7619187549568803,101.6,22.968,17.814
69,186,187,4.790780105390224,0.5730259555883556,71.74,15.348,5.599
