,from_node,to_node,edge_tt,edge_var,distance
0,14,15,3.792,0.346,50.99
1,16,17,8.083,0.688,101.05
2,38,39,2.0,0.0,9.08
3,42,43,6.0,0.0,42.99
4,94,95,34.273,489.418,13.91
5,98,99,8.151,1.015,128.51
6,104,105,1.167,0.143,22.63
7,108,109,13.19,133.062,30.71
8,110,111,11.375,26.268,100.46
9,112,113,6.0,0.5,62.66
10,114,115,17.059,181.059,40.52
11,118,119,1.353,0.243,19.0
12,120,121,3.118,0.36,21.47
13,122,123,4.412,0.507,58.42
14,124,125,2.412,0.257,31.48
15,126,127,4.294,0.221,54.49
16,144,145,12.0,0.0,144.65
17,146,147,10.0,0.0,115.78
18,148,149,10.0,193.0,13.2
19,150,151,2.833,0.567,28.86
20,154,155,4.0,1.0,17.94
21,158,159,11.0,0.0,107.18
22,160,161,4.684,0.895,80.97
23,162,163,13.429,0.879,250.33
24,176,177,9.333,1.333,71.63
25,180,181,10.0,0.0,19.08
26,182,183,9.0,3.0,19.19
27,196,197,1.667,0.333,9.98
28,200,201,7.5,0.609,159.67
29,202,203,10.0,0.667,77.67
30,204,205,6.0,0.0,45.69
31,206,207,8.6,20.489,56.26
32,208,209,28.333,12.333,146.58
33,252,253,13.0,2.0,68.87
34,256,257,4.0,0.0,21.4
35,264,265,13.154,139.808,6.31
36,266,267,2.0,0.0,4.23
37,270,271,12.0,0.0,26.52
38,272,273,12.0,0.0,27.63
39,274,275,11.0,0.0,26.7
40,276,277,18.0,0.0,41.42
41,280,281,9.0,0.0,19.73
42,286,287,10.5,3.0,72.84
43,288,289,3.25,0.25,21.26
44,290,291,15.0,4.667,108.36
45,292,293,3.75,0.25,26.21
46,294,295,9.5,1.0,68.01
47,332,333,10.953,6.092,133.91
48,340,341,8.0,0.0,42.31
49,374,375,17.0,2.0,88.29
50,378,379,2.5,0.5,12.65
51,390,391,2.0,0.0,12.42
52,432,433,8.667,1.333,124.22
53,434,435,1.5,0.5,8.9
54,494,495,4.333,0.333,54.03
55,496,497,2.667,0.333,48.35
56,498,499,7.333,2.333,126.35
57,500,501,1.667,1.333,20.69
58,502,503,5.5,0.5,60.86
59,506,507,219.0,0.0,1088.11
60,512,513,18.0,0.0,100.79
61,538,539,4.0,0.0,19.91
