,from_node,to_node,edge_tt,edge_var,distance
0,0,1,4.5,0.5,43.86
1,10,11,9.0,0.0,60.57
2,14,15,3.7,0.233,50.99
3,16,17,7.7,0.456,101.05
4,42,43,5.75,0.917,42.99
5,44,45,3.0,0.0,18.6
6,50,51,5.0,0.0,23.07
7,52,53,4.0,0.0,32.59
8,82,83,4.333,1.333,48.69
9,94,95,28.5,360.857,13.91
10,98,99,7.923,0.554,128.51
11,104,105,1.036,0.036,22.63
12,108,109,16.875,160.982,30.71
13,110,111,9.769,10.026,100.46
14,112,113,5.154,0.641,62.66
15,114,115,19.167,180.167,40.52
16,118,119,1.5,0.3,19.0
17,120,121,3.0,0.0,21.47
18,122,123,4.833,0.567,58.42
19,124,125,2.333,0.267,31.48
20,126,127,4.167,0.167,54.49
21,136,137,5.0,0.0,28.17
22,148,149,10.625,101.125,13.2
23,150,151,2.75,0.214,28.86
24,160,161,5.0,0.5,80.97
25,162,163,13.333,0.333,250.33
26,176,177,9.0,0.0,71.63
27,182,183,10.0,0.0,19.19
28,192,193,2.0,0.0,7.88
29,194,195,5.0,0.0,38.67
30,196,197,2.0,0.0,9.98
31,200,201,7.429,0.698,159.67
32,202,203,9.875,0.696,77.67
33,206,207,11.4,30.711,56.26
34,246,247,6.0,0.0,34.85
35,250,251,4.0,0.0,21.65
36,256,257,4.0,0.0,21.4
37,260,261,16.0,338.0,28.02
38,264,265,11.125,117.268,6.31
39,268,269,8.5,0.5,25.01
40,296,297,10.0,0.0,123.9
41,298,299,1.333,0.333,11.25
42,300,301,14.0,1.0,102.96
43,302,303,2.5,0.5,19.16
44,304,305,2.5,0.5,20.18
45,306,307,5.0,0.0,36.83
46,310,311,2.0,0.0,9.19
47,312,313,7.0,0.0,46.08
48,326,327,20.0,0.0,132.96
49,332,333,10.8,2.372,133.91
50,344,345,33.0,0.0,82.16
51,346,347,4.0,0.0,35.57
52,348,349,2.0,0.0,8.82
53,400,401,20.0,0.0,87.72
54,462,463,19.0,0.0,106.27
55,466,467,93.0,0.0,460.6
56,506,507,244.0,0.0,1088.11
57,566,567,5.0,2.0,40.12
58,568,569,13.5,4.5,111.17
59,570,571,19.5,6.571,95.94
60,572,573,19.0,0.0,92.3
61,586,587,8.0,0.0,37.82
62,592,593,7.24,0.523,157.69
63,596,597,3.0,0.0,43.68
64,628,629,6.917,0.265,85.11
65,630,631,1.826,0.15,10.81
66,634,635,43.0,0.0,196.59
67,636,637,68.0,0.0,327.35
68,638,639,136.733,1017.067,689.29
69,642,643,20.0,0.0,100.7
70,644,645,22.25,1.583,114.83
71,648,649,38.667,30.333,180.04
72,656,657,23.2,27.2,102.28
73,658,659,21.333,24.5,105.41
74,660,661,3.786,0.643,17.58
75,664,665,10.0,0.0,50.36
76,666,667,6.962,0.518,110.74
77,674,675,5.0,0.0,21.77
78,688,689,15.0,0.0,68.83
79,690,691,120.0,0.0,520.75
80,722,723,8.0,0.0,866.53
81,726,727,56.714,31.905,252.87
82,728,729,17.818,5.764,85.98
83,732,733,164.0,0.0,764.24
84,736,737,32.0,8.0,156.67
85,738,739,6.938,0.621,99.76
86,740,741,1.984,0.18,25.29
87,742,743,22.984,226.18,39.07
88,748,749,14.778,6.718,186.97
89,750,751,4.889,0.487,62.58
90,812,813,6.0,0.0,28.88
91,816,817,7.0,0.0,34.94
92,860,861,7.0,0.0,34.94
93,870,871,8.833,0.567,67.04
94,872,873,2.8,0.2,22.1
95,874,875,1.2,0.2,9.37
96,876,877,8.75,0.25,69.18
97,878,879,5.0,0.0,67.59
98,880,881,3.683,0.422,47.81
99,890,891,7.0,0.0,48.33
100,894,895,6.0,0.0,46.02
101,902,903,16.0,0.0,81.61
102,904,905,3.0,0.0,15.89
103,906,907,22.0,0.0,117.26
104,1048,1049,1.111,0.111,17.09
105,1050,1051,1.111,0.111,17.3
106,1052,1053,2.7,0.456,35.82
107,1054,1055,2.357,0.247,29.69
108,1056,1057,8.571,56.418,22.2
109,1086,1087,17.0,0.0,72.83
110,1094,1095,14.0,0.0,73.06
111,1196,1197,18.0,2.0,134.96
112,1202,1203,24.0,0.0,108.53
113,1216,1217,3.812,0.222,50.47
114,1218,1219,15.156,97.104,29.15
115,1220,1221,2.406,0.249,31.44
116,1222,1223,5.0,0.323,65.62
117,1224,1225,3.156,0.265,39.29
118,1238,1239,51.0,124.667,83.74
119,1240,1241,83.0,8.0,162.24
120,1246,1247,16.0,0.0,31.59
121,1258,1259,7.0,0.0,33.89
122,1260,1261,9.0,0.0,48.11
123,1294,1295,7.0,0.0,33.71
124,1312,1313,3.0,0.0,11.86
125,1324,1325,5.0,0.0,15.98
126,1336,1337,4.0,0.0,21.33
127,1344,1345,14.0,0.0,71.76
128,1356,1357,4.0,0.0,30.44
129,1358,1359,2.0,0.0,11.65
130,1378,1379,8.0,0.0,37.64
131,1380,1381,4.0,0.0,21.45
132,1408,1409,4.0,0.0,13.65
133,1416,1417,4.5,0.5,32.93
134,1420,1421,13.0,2.0,96.84
135,1426,1427,43.0,0.0,217.33
136,1428,1429,16.562,2.06,216.65
137,1430,1431,11.906,1.12,139.44
138,1432,1433,5.531,0.322,70.26
139,1434,1435,4.562,0.383,61.02
140,1436,1437,4.78,0.476,61.49
141,1438,1439,4.024,0.374,51.93
142,1440,1441,3.561,0.302,45.48
143,1444,1445,1.146,0.128,16.04
144,1458,1459,17.75,2.917,39.29
145,1460,1461,25.0,98.0,66.63
146,1462,1463,125.333,120.333,262.11
147,1470,1471,3.5,0.5,28.5
148,1472,1473,11.25,128.917,18.08
149,1500,1501,6.471,0.39,154.58
150,1502,1503,2.118,0.11,50.04
151,1526,1527,2.2,0.2,25.81
152,1528,1529,1.4,0.3,15.45
153,1590,1591,4.0,0.0,43.15
154,1592,1593,6.0,0.0,87.25
155,1600,1601,4.136,0.219,54.16
156,1602,1603,8.091,0.563,104.49
157,1604,1605,5.1,11.878,7.84
158,1606,1607,8.333,0.97,96.18
159,1608,1609,7.083,0.992,90.09
160,1610,1611,5.917,0.629,76.59
161,1616,1617,6.955,0.522,89.18
162,1620,1621,1.667,0.242,21.93
163,1626,1627,6.0,0.0,28.4
164,1646,1647,2.0,0.667,18.51
165,1648,1649,10.5,1.667,145.56
166,1650,1651,6.6,0.8,81.08
167,1654,1655,9.0,3.0,39.52
168,1668,1669,5.0,0.0,34.72
169,1670,1671,7.0,0.0,50.69
170,1694,1695,2.577,0.334,54.28
171,1702,1703,18.0,0.0,72.84
172,1704,1705,20.417,252.265,16.48
173,1706,1707,1.667,0.242,14.72
174,1788,1789,4.0,0.0,23.46
175,1828,1829,12.0,0.0,26.07
176,1830,1831,23.0,2.0,50.69
177,1834,1835,12.0,0.0,83.29
178,1836,1837,6.0,0.0,38.07
179,1838,1839,10.0,0.0,63.92
180,1866,1867,5.0,0.0,35.11
181,1874,1875,3.0,0.0,23.78
182,1876,1877,3.0,0.0,20.3
183,1878,1879,3.0,0.0,19.66
184,1880,1881,4.0,0.0,26.13
185,1882,1883,2.0,0.0,15.0
186,1896,1897,13.0,0.0,26.63
187,1898,1899,7.0,0.0,16.01
188,1918,1919,14.0,0.0,191.19
189,1920,1921,7.0,0.667,80.37
190,1922,1923,4.75,0.25,67.0
191,1938,1939,7.75,0.214,102.05
192,1940,1941,10.818,2.364,131.49
193,1942,1943,3.636,0.655,43.62
194,1944,1945,1.636,0.255,20.15
195,1968,1969,3.5,0.5,18.09
196,1972,1973,1.333,0.333,5.55
197,1978,1979,2.333,0.333,13.7
198,1980,1981,27.333,22.333,132.5
199,1982,1983,1.333,0.333,5.93
200,1988,1989,2.667,0.333,15.48
201,2010,2011,7.375,0.554,95.45
202,2012,2013,10.25,2.5,138.42
203,2016,2017,8.667,0.333,97.1
204,2018,2019,3.0,0.0,45.29
205,2020,2021,1.667,0.333,18.69
206,2022,2023,5.0,0.0,71.13
207,2024,2025,2.0,0.0,23.9
208,2036,2037,23.0,0.0,161.84
209,2052,2053,3.0,0.0,22.3
210,2060,2061,2.0,0.0,9.38
211,2062,2063,12.0,0.0,31.6
212,2086,2087,9.9,55.211,27.41
213,2088,2089,2.1,0.1,28.15
214,2090,2091,3.2,0.178,40.76
215,2092,2093,2.6,0.267,33.11
216,2100,2101,2.0,0.0,11.54
217,2104,2105,4.5,0.5,16.2
218,2120,2121,7.0,0.0,31.18
219,2122,2123,2.0,0.0,11.92
220,2124,2125,1.25,0.25,13.32
221,2126,2127,9.75,0.25,70.98
222,2130,2131,2.0,0.4,15.04
223,2146,2147,22.0,0.0,288.54
224,2148,2149,3.727,0.218,46.21
225,2150,2151,20.412,281.257,92.59
226,2158,2159,1.4,0.267,21.71
227,2162,2163,2.5,0.286,31.1
228,2164,2165,2.125,0.117,27.68
229,2168,2169,2.444,0.278,29.55
230,2170,2171,5.0,0.25,65.18
231,2172,2173,1.562,0.262,21.11
232,2174,2175,1.75,0.2,22.19
233,2176,2177,1.167,0.152,14.56
234,2178,2179,7.0,2.0,76.27
235,2180,2181,6.0,2.0,81.11
236,2182,2183,6.0,2.0,74.04
237,2184,2185,10.5,4.5,145.3
238,2188,2189,4.5,0.5,53.01
239,2190,2191,3.909,0.503,48.33
240,2192,2193,11.4,90.836,19.48
